District Code,District Name,Mandal Code,Mandal Name,Village Code,Village Name
503,Chittoor,5404,Nindra,596359,Kunama Raju Palem
510,Krishna,4999,Reddigudem,588996,Kunaparajuparva
505,East Godavari,4731,Kunavaram,579138,Kunavaram
505,East Godavari,4937,Razole,587837,Kunavaram
505,East Godavari,4896,Seethanagaram,587215,Kunavaram
505,East Godavari,4942,Uppalaguptam,587901,Kunavaram
521,Vizianagaram,4821,Therlam,582582,Kunayavalasa
506,Guntur,5054,Tadepalle,589976,Kunchanapalle
523,West Godavari,4961,Tadepalligudem,588329,Kunchanapalle (Part)
523,West Godavari,4961,Tadepalligudem,588329,Kunchanapalle (Part)
520,Visakhapatanam,4871,Anakapalle,586184,Kunchangi
520,Visakhapatanam,4871,Anakapalle,586184,Kunchangi
506,Guntur,5077,Kollipara,590276,Kunchavaram
517,Prakasam,5120,Podili,590960,Kunchepalle
504,Y.S.R.,5243,Nandalur,593590,Kunda Nellore
515,SPSR Nellore,5184,Gudur,592223,Kundakuru
505,East Godavari,4934,P.Gannavaram,587782,Kundalapalle
505,East Godavari,4943,Katrenikona,587911,Kundaleswaram
515,SPSR Nellore,5189,Ojili,592470,Kundam
511,Kurnool,5291,Chippagiri,594429,Kundanagurthi
521,Vizianagaram,4810,Jiyyammavalasa,582087,Kundaratiruvada
510,Krishna,5023,Kankipadu,589502,Kunderu
520,Visakhapatanam,4871,Anakapalle,586185,Kundram
502,Anantapur,5333,Kundurpi,595127,Kundurpi
502,Anantapur,5333,Kundurpi,595127,Kundurpi
505,East Godavari,4929,K Gangavaram,587708,Kunduru
517,Prakasam,5104,Santhamaguluru,590677,Kunduru (East)
517,Prakasam,5104,Santhamaguluru,590677,Kunduru (East)
517,Prakasam,5104,Santhamaguluru,590676,Kunduru (West)
510,Krishna,5007,Kanchikacherla,589162,Kunikinapadu
506,Guntur,5060,Nekarikallu,590050,Kunkalagunta
517,Prakasam,5109,Karamchedu,590733,Kunkalamarru
511,Kurnool,5276,Devanakonda,594199,Kunkanur
511,Kurnool,5276,Devanakonda,594199,Kunkanur
520,Visakhapatanam,4850,Gudem Kotha Veedhi,585482,Kunkkumpudi
517,Prakasam,5112,Addanki,590772,Kunkupadu
523,West Godavari,4952,Koyyalagudem,588165,Kuntalagudem
521,Vizianagaram,4818,Pachipenta,582469,Kuntambadevalasa
510,Krishna,5006,G.Konduru,589136,Kuntamukkala
511,Kurnool,5252,Kowthalam,593802,Kuntanahal
502,Anantapur,5348,Ramagiri,595326,Kuntimaddi
521,Vizianagaram,4824,Mentada,582697,Kuntinavalasa
503,Chittoor,5375,Tirupati (Rural),595723,Kuntrapakam
520,Visakhapatanam,4842,Peda Bayalu,583785,Kuntumamidi
520,Visakhapatanam,4846,Hukumpeta,584442,Kunturla
511,Kurnool,5295,Owk,594485,Kunukuntla
502,Anantapur,5338,Tadimarri,595178,Kunukuntla
502,Anantapur,5338,Tadimarri,595178,Kunukuntla
502,Anantapur,5336,Dharmavaram,595158,Kunuthuru (R)
502,Anantapur,5336,Dharmavaram,595158,Kunuthuru (R)
511,Kurnool,5271,Adoni,594077,Kuppagal
504,Y.S.R.,5234,Chakrayapet,593471,Kuppam
503,Chittoor,5427,Kuppam,596973,Kuppam (CT)
503,Chittoor,5398,Ramachandrapuram,596250,Kuppambadur
503,Chittoor,5398,Ramachandrapuram,596250,Kuppambadur
503,Chittoor,5398,Ramachandrapuram,596250,Kuppambadur
515,SPSR Nellore,5187,Venkatagiri,592330,Kuppampalle
523,West Godavari,4975,Akividu,588602,Kuppanapudi
503,Chittoor,5431,Gudipala,597089,Kuppiganipalle
519,Srikakulam,4806,Etcherla,581714,Kuppili
519,Srikakulam,4806,Etcherla,581714,Kuppili
515,SPSR Nellore,5165,Anumasamudrampeta,591847,Kuppurupadu
503,Chittoor,5375,Tirupati (Rural),595725,Kupu Chandra Peta
503,Chittoor,5389,Kurabalakota,596099,Kurabalakota
510,Krishna,5029,Gudlavalleru,589604,Kurada
505,East Godavari,4922,Karapa,587606,Kurada
506,Guntur,5055,Mangalagiri,589983,Kuragallu
506,Guntur,5055,Mangalagiri,589983,Kuragallu
505,East Godavari,4921,Rayavaram,587593,Kurakallapalle
502,Anantapur,5334,Kambadur,595142,Kurakulapalle
505,East Godavari,4894,Gangavaram,587082,Kuramgondi
503,Chittoor,5388,Valmikipuram,596088,Kuraparthi
523,West Godavari,4948,Buttayagudem,588076,Kurasakannappagudem
517,Prakasam,5103,Kurichedu,590661,Kurichedu
515,SPSR Nellore,5182,Venkatachalam,592171,Kuricherlapadu
521,Vizianagaram,4831,Srungavarapukota,582949,Kuridi
519,Srikakulam,4788,Saravakota,580921,Kuridingi
519,Srikakulam,4772,Kothuru,580096,Kurigam
503,Chittoor,5414,Ramasamudram,596532,Kurijala
503,Chittoor,5381,Varadaiahpalem,595949,Kurinjalam
510,Krishna,5004,Bapulapadu,589098,Kuripirala
503,Chittoor,5397,Vedurukuppam,596204,Kurivikuppam
515,SPSR Nellore,5187,Venkatagiri,592361,Kurjagunta
502,Anantapur,5340,Talupula,595217,Kurli
502,Anantapur,5340,Talupula,595217,Kurli
503,Chittoor,5429,Bangarupalem,597024,Kurmaipalle
503,Chittoor,5429,Bangarupalem,597024,Kurmaipalle
521,Vizianagaram,4815,Balijipeta,582297,Kurmanadhapuram
519,Srikakulam,4792,Jalumuru,581135,Kurmanadhapuram
519,Srikakulam,4790,Santhabommali,581017,Kurmanadhapuram
519,Srikakulam,4788,Saravakota,580927,Kurmanadhapuram
505,East Godavari,4921,Rayavaram,587592,Kurmapuram
521,Vizianagaram,4833,Lakkavarapukota,583053,Kurmavaram
503,Chittoor,5422,Palamaner,596732,Kurmoi
504,Y.S.R.,5240,Lakkireddipalle,593553,Kurnoothala
506,Guntur,5080,Vatticherukuru,590313,Kurnoothala
511,Kurnool,5270,Gonegandla,594064,Kurnur
515,SPSR Nellore,5154,Udayagiri,591635,Kurrapalle
502,Anantapur,5321,Kalyandurg,594945,Kurubarahalli
519,Srikakulam,4791,Kotabommali,581059,Kurudu
515,SPSR Nellore,5189,Ojili,592452,Kurugonda
502,Anantapur,5330,Anantapur,595085,Kurugunta
511,Kurnool,5274,Alur,594151,Kurukunda
511,Kurnool,5265,Atmakur,593977,Kurukunda
523,West Godavari,4957,Devarapalle,588257,Kurukuru
521,Vizianagaram,4817,Salur,582410,Kurukutti
510,Krishna,5028,Pamarru,589572,Kurumaddali
502,Anantapur,5344,Nallamada,595274,Kurumala
502,Anantapur,5342,Gandlapenta,595245,Kurumamidi
519,Srikakulam,4770,Seethampeta,580011,Kurusingi
520,Visakhapatanam,4852,Nathavaram,585714,Kuruvada
511,Kurnool,5274,Alur,594166,Kuruvalli
502,Anantapur,5307,Bommanahal,594693,Kuruvalli
511,Kurnool,5257,Gudur,593881,Kuruvanagalapuram
519,Srikakulam,4806,Etcherla,581698,Kusalapuram (Part)
520,Visakhapatanam,4855,Rolugunta,585832,Kusarlapudi
520,Visakhapatanam,4855,Rolugunta,585832,Kusarlapudi
520,Visakhapatanam,4863,Anandapuram,586079,Kusuluvada
520,Visakhapatanam,4841,Munchingi Puttu,583280,Kusumaguda
505,East Godavari,6063,Nellipaka,579073,Kusumanapalle
520,Visakhapatanam,4843,Dumbriguda,583913,Kusumavalasa
519,Srikakulam,4800,Polaki,581483,Kusumpolavalasa
519,Srikakulam,4779,Kaviti,580470,Kusumpuram
521,Vizianagaram,4821,Therlam,582556,Kusumuru
517,Prakasam,5130,Hanumanthuni Padu,591140,Kutagundla
504,Y.S.R.,5213,Chapad,593119,Kutchupapa
519,Srikakulam,4777,Kanchili,580440,Kuttuma
505,East Godavari,4912,Kothapalle,587489,Kutukudumilli
505,East Godavari,4917,Anaparthy,587546,Kutukuluru
505,East Godavari,4923,Kajuluru,587628,Kuyyeru
515,SPSR Nellore,5194,Naidupet,592650,L.A.Sagaram (CT)
515,SPSR Nellore,5189,Ojili,592439,L.J.Kattubadi
520,Visakhapatanam,4873,Butchayyapeta,586244,L.Singavaram
519,Srikakulam,4773,Pathapatnam,580169,Labara
519,Srikakulam,4772,Kothuru,580117,Labba
520,Visakhapatanam,4841,Munchingi Puttu,583307,Labburukonda Puttu
519,Srikakulam,4794,Burja,581225,Labham
504,Y.S.R.,5208,Porumamilla,593005,Lachampalle
506,Guntur,5056,Tadikonda,589996,Lachannagudipudi
523,West Godavari,4734,Velairpadu,579311,Lachapeta
511,Kurnool,5269,Kodumur,594048,Laddagiri
503,Chittoor,5413,Chowdepalle,596521,Laddigam
506,Guntur,5057,Pedakurapadu,590007,Lagadapadu
506,Guntur,5057,Pedakurapadu,590007,Lagadapadu
505,East Godavari,4888,Rajavommangi,586891,Lagarayi
520,Visakhapatanam,4847,Paderu,584664,Lagisapalle
520,Visakhapatanam,4861,Sabbavaram,586045,Lagisettipalem
519,Srikakulam,4803,Ponduru,581561,Laidam
521,Vizianagaram,4811,Garugubilli,582113,Lakhanapuram
521,Vizianagaram,4811,Garugubilli,582113,Lakhanapuram
521,Vizianagaram,4830,Gantyada,582935,Lakhidam
520,Visakhapatanam,4843,Dumbriguda,583891,Lakka
521,Vizianagaram,4808,Gummalakshmipuram,581906,Lakkaguda
505,East Godavari,4732,Chintur,579224,Lakkagudem
519,Srikakulam,4791,Kotabommali,581074,Lakkamdiddi
503,Chittoor,5423,Baireddipalle,596748,Lakkanapalle
506,Guntur,5058,Sattenapalle,590033,Lakkarajugarlapadu
511,Kurnool,5277,Krishnagiri,594213,Lakkasagaram
502,Anantapur,5340,Talupula,595216,Lakkasamudram
520,Visakhapatanam,4872,Chodavaram,586208,Lakkavaram
520,Visakhapatanam,4850,Gudem Kotha Veedhi,585492,Lakkavaram
523,West Godavari,4953,Jangareddigudem,588183,Lakkavaram
523,West Godavari,4953,Jangareddigudem,588183,Lakkavaram
505,East Godavari,4938,Malikipuram,587844,Lakkavaram
519,Srikakulam,4780,Sompeta,580496,Lakkavaram
517,Prakasam,5121,Tallur,590998,Lakkavaram
517,Prakasam,5106,Martur,590701,Lakkavaram Agraharam
521,Vizianagaram,4833,Lakkavarapukota,583054,Lakkavarapu Kota Talari
521,Vizianagaram,4833,Lakkavarapukota,583033,Lakkavarapukota
521,Vizianagaram,4833,Lakkavarapukota,583027,Lakkavarapukota Seetharampuram
519,Srikakulam,4782,Nandigam,580688,Lakkidasupuram
504,Y.S.R.,5240,Lakkireddipalle,593548,Lakkireddipalle
519,Srikakulam,4790,Santhabommali,581048,Lakkivalasa
505,East Godavari,4894,Gangavaram,587094,Lakkonda
519,Srikakulam,4794,Burja,581200,Lakkupuram
515,SPSR Nellore,5191,Kota,592522,Lakshmakka Khandriga  @ Chembadipalem
503,Chittoor,5421,Chittoor,596713,Lakshmambapuram
503,Chittoor,5431,Gudipala,597076,Lakshmambapuram
523,West Godavari,4987,Narasapuram,588770,Lakshmaneswaram
523,West Godavari,4987,Narasapuram,588770,Lakshmaneswaram
523,West Godavari,4987,Narasapuram,588770,Lakshmaneswaram
523,West Godavari,4987,Narasapuram,588770,Lakshmaneswaram
502,Anantapur,5332,Settur,595120,Lakshmanpalle
517,Prakasam,5114,Darsi,590838,Lakshmi Narayana Puram
517,Prakasam,5120,Podili,590983,Lakshmi Puram
517,Prakasam,5138,Santhanuthala Padu,591312,Lakshmi Puram
520,Visakhapatanam,4862,Pendurthi,586074,Lakshmi Puram (R)
505,East Godavari,4889,Kotananduru,586944,Lakshmidevipeta
523,West Godavari,4944,Chintalapudi,587943,Lakshminarasimhapuram
523,West Godavari,4949,Polavaram,588105,Lakshminarayana Devipeta
519,Srikakulam,4776,Mandasa,580354,Lakshminarayana Puram
521,Vizianagaram,4812,Parvathipuram,582144,Lakshminarayanapuram
505,East Godavari,4926,Ravulapalem,587672,Lakshmipolavaram
505,East Godavari,4926,Ravulapalem,587672,Lakshmipolavaram
521,Vizianagaram,4820,Badangi,582544,Lakshmipuram
510,Krishna,5035,Challapalle,589751,Lakshmipuram
521,Vizianagaram,4835,Jami,583097,Lakshmipuram
515,SPSR Nellore,5160,Kaligiri,591753,Lakshmipuram
520,Visakhapatanam,4857,Madugula,585917,Lakshmipuram
521,Vizianagaram,4812,Parvathipuram,582161,Lakshmipuram
521,Vizianagaram,4814,Seethanagaram,582271,Lakshmipuram
521,Vizianagaram,4814,Seethanagaram,582271,Lakshmipuram
505,East Godavari,4943,Katrenikona,587906,Lakshmiwada
523,West Godavari,4948,Buttayagudem,588065,Lakshmudugudem
520,Visakhapatanam,4883,Rambilli,586512,Lalam Koduru
515,SPSR Nellore,5187,Venkatagiri,592346,Lalapeta
506,Guntur,5056,Tadikonda,590004,Lam
505,East Godavari,4900,Prathipadu,587297,Lampakalova
521,Vizianagaram,4809,Kurupam,581988,Landagorli
517,Prakasam,5117,Cumbum,590892,Lanja Kota
521,Vizianagaram,4809,Kurupam,581979,Lankajodu
505,East Godavari,4934,P.Gannavaram,587785,Lankalagannavaram
510,Krishna,5030,Pedana,589625,Lankalakalavagunta
523,West Godavari,4988,Palacole,588777,Lankalakoderu
523,West Godavari,4988,Palacole,588777,Lankalakoderu
523,West Godavari,4947,Jeelugu Milli,588012,Lankalapalle
521,Vizianagaram,4838,Pusapatirega,583194,Lankalapallipalem
519,Srikakulam,4794,Burja,581224,Lankam
519,Srikakulam,4794,Burja,581224,Lankam
519,Srikakulam,4802,Srikakulam,581532,Lankam
515,SPSR Nellore,5194,Naidupet,592635,Lankapalem
510,Krishna,5033,Ghantasala,589711,Lankapalle
510,Krishna,5026,Pamidimukkala,589553,Lankapalle  Lanka
510,Krishna,5013,Unguturu,589264,Lankapalle Agraharam
506,Guntur,5068,Muppalla,590169,Lankelakurapadu
519,Srikakulam,4786,Regidi Amadalavalasa,580841,Latcha Rayapuram
521,Vizianagaram,4833,Lakkavarapukota,583040,Latchampeta
519,Srikakulam,4786,Regidi Amadalavalasa,580857,Latchanna Valasa
510,Krishna,4993,Nandigama,588874,Latchapalem
519,Srikakulam,4794,Burja,581245,Latchayyapeta
521,Vizianagaram,4814,Seethanagaram,582264,Latchayyapeta
505,East Godavari,4930,Thallarevu,587734,Latchipalem
505,East Godavari,4887,Addateegala,586846,Latchireddipalem
505,East Godavari,4891,Rowthulapudi,587010,Latchireddipalem
502,Anantapur,5317,Uravakonda,594886,Lathavaram
519,Srikakulam,4782,Nandigam,580622,Lattigam
504,Y.S.R.,5199,Kondapuram,592824,Lavanuru
521,Vizianagaram,4828,Gurla,582834,Lavidam
511,Kurnool,5261,Pagidyala,593946,Laxmapuram
505,East Godavari,4917,Anaparthy,912442,Laxmi Narasapuram
519,Srikakulam,4781,Vajrapukothuru,580579,Laxmidevipeta @ Nuvvalarevu
511,Kurnool,5278,Veldurthi,594234,Laxminagaram
519,Srikakulam,4785,Vangara,580793,Laxmipeta
520,Visakhapatanam,4872,Chodavaram,586203,Laxmipuram
523,West Godavari,4957,Devarapalle,588261,Laxmipuram
505,East Godavari,4902,Gollaprolu,587339,Laxmipuram
511,Kurnool,5258,Kallur,593887,Laxmipuram
511,Kurnool,5258,Kallur,593887,Laxmipuram
519,Srikakulam,4777,Kanchili,580424,Laxmipuram
510,Krishna,5018,Kruthivennu,589375,Laxmipuram
510,Krishna,5018,Kruthivennu,589375,Laxmipuram
510,Krishna,4997,Tiruvuru,588977,Laxmipuram
510,Krishna,4994,Veerullapadu,588913,Laxmipuram
504,Y.S.R.,5243,Nandalur,593594,Lebaka
504,Y.S.R.,5225,Vallur,593315,Lebaka
504,Y.S.R.,5225,Vallur,593315,Lebaka
515,SPSR Nellore,5179,Indukurpet,592129,Lebur Bit - Ii
515,SPSR Nellore,5179,Indukurpet,592129,Lebur Bit - Ii
515,SPSR Nellore,5179,Indukurpet,592120,Lebur Bit – I
515,SPSR Nellore,5178,Kovur,592117,Leguntapadu
510,Krishna,5031,Guduru,589654,Lellagaruvu
506,Guntur,5080,Vatticherukuru,590320,Lemallepadu
520,Visakhapatanam,4870,Paravada,586158,Lemarthi Agraharam
502,Anantapur,5365,Lepakshi,595570,Lepakshi
504,Y.S.R.,5224,Kamalapuram,593312,Letapalle
521,Vizianagaram,4809,Kurupam,581948,Levidi
523,West Godavari,4987,Narasapuram,588762,Likhithapudi
519,Srikakulam,4776,Mandasa,580372,Limbugam
517,Prakasam,5117,Cumbum,590882,Linga Puram
517,Prakasam,5117,Cumbum,590882,Linga Puram
520,Visakhapatanam,4858,Cheedikada,585937,Lingabhupala Patnam
520,Visakhapatanam,4873,Butchayyapeta,586236,Lingabhupala Puram Agraharam
511,Kurnool,5272,Holagunda,594113,Lingadahalli
523,West Godavari,4944,Chintalapudi,587920,Lingagudem
510,Krishna,4992,Penuganchiprolu,588858,Lingagudem
510,Krishna,4996,Gampalagudem,588955,Lingala
510,Krishna,4996,Gampalagudem,588955,Lingala
511,Kurnool,5296,Koilkuntla,594497,Lingala
504,Y.S.R.,5218,Lingala,593208,Lingala
510,Krishna,5015,Mandavalli,589328,Lingala
510,Krishna,4990,Vatsavai,588810,Lingala
504,Y.S.R.,5222,Veerapunayunipalle,593261,Lingala
519,Srikakulam,4786,Regidi Amadalavalasa,580840,Lingala Valasa
511,Kurnool,5252,Kowthalam,593790,Lingaladinne
515,SPSR Nellore,5166,Dagadarthi,591857,Lingalapadu
521,Vizianagaram,4825,Gajapathinagaram,582753,Lingalavalasa
519,Srikakulam,4792,Jalumuru,581118,Lingalavalasa
519,Srikakulam,4792,Jalumuru,581118,Lingalavalasa
519,Srikakulam,4789,Tekkali,580961,Lingalavalasa
502,Anantapur,5304,D.Hirehal,594648,Lingamanahalli
511,Kurnool,5270,Gonegandla,594063,Lingamdinne
520,Visakhapatanam,4853,Golugonda,585761,Lingamdora Palem
517,Prakasam,5127,Maddipadu,591067,Lingamgunta
506,Guntur,5057,Pedakurapadu,590019,Lingamguntla
506,Guntur,5057,Pedakurapadu,590019,Lingamguntla
506,Guntur,5067,Narasaraopet,590155,Lingamguntla Agraharam (Part)
515,SPSR Nellore,5196,Doravarisatram,592714,Lingampadu
504,Y.S.R.,5229,Sidhout,593389,Lingampalle
505,East Godavari,4893,Yeleswaram,587061,Lingamparthi
521,Vizianagaram,4816,Bobbili,582318,Lingamvalasa
517,Prakasam,5097,Yerragondapalem,590535,Lingamvani Palle
523,West Godavari,4987,Narasapuram,588771,Lingana Boinacherla
523,West Godavari,4987,Narasapuram,588771,Lingana Boinacherla
523,West Godavari,4987,Narasapuram,588771,Lingana Boinacherla
511,Kurnool,5293,Tuggali,594450,Linganenidoddi
506,Guntur,5052,Amaravathi,589944,Lingapuram
511,Kurnool,5262,Jupadu Bungalow,593955,Lingapuram
520,Visakhapatanam,4874,Kotauratla,586284,Lingapuram
504,Y.S.R.,5200,Mylavaram,592853,Lingapuram
519,Srikakulam,4795,Santhakaviti,581286,Lingapuram
521,Vizianagaram,4821,Therlam,582577,Lingapuram
520,Visakhapatanam,4882,S.Rayavaram,586489,Lingarajupalem
523,West Godavari,4955,Dwarakatirumala,588221,Lingaraopalem
510,Krishna,5039,Koduru,589795,Lingareddipalem
510,Krishna,5039,Koduru,589795,Lingareddipalem
502,Anantapur,5346,Kothacheruvu,595292,Lingareddipalle
517,Prakasam,5150,Lingasamudram,591561,Lingasamudram
505,East Godavari,4894,Gangavaram,587127,Lingavaram
506,Guntur,5053,Thullur,589970,Lingayapalem
517,Prakasam,5136,Kanigiri,591275,Lingojipuram
519,Srikakulam,4771,Bhamini,580085,Liviri
521,Vizianagaram,4821,Therlam,582588,Locherla
519,Srikakulam,4778,Ichchapuram,580458,Loddaputti
511,Kurnool,5268,Orvakal,594031,Loddipalle
521,Vizianagaram,4825,Gajapathinagaram,582761,Logisa
519,Srikakulam,4771,Bhamini,580076,Loharijola
510,Krishna,5015,Mandavalli,589317,Lokamudi
505,East Godavari,4919,Atreyapuram,587565,Lolla
505,East Godavari,4921,Rayavaram,587584,Lolla
519,Srikakulam,4803,Ponduru,581580,Lolugu
502,Anantapur,5325,Singanamala,595010,Lolur
504,Y.S.R.,5217,Simhadripuram,593199,Lomada
504,Y.S.R.,5218,Lingala,593209,Lopatnuthala
520,Visakhapatanam,4873,Butchayyapeta,586235,Lopudi
510,Krishna,5002,Musunuru,589033,Lopudi
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
523,West Godavari,4984,Bhimavaram,588735,Losarigutlapadu
520,Visakhapatanam,4849,Chintapalle,585199,Lothugedda
521,Vizianagaram,4824,Mentada,582707,Lothugedda
519,Srikakulam,4775,Palasa,580247,Lothuru
521,Vizianagaram,4835,Jami,583107,Lotlapalle
520,Visakhapatanam,4857,Madugula,585889,Lova Krishnapuram
520,Visakhapatanam,4857,Madugula,585888,Lovagavara Varam
519,Srikakulam,4784,Palakonda,580737,Loveedulakshmi Puram
520,Visakhapatanam,4851,Koyyuru,585615,Lubbarthi
519,Srikakulam,4799,Narasannapeta,581439,Lukalam
519,Srikakulam,4799,Narasannapeta,581439,Lukalam
520,Visakhapatanam,4841,Munchingi Puttu,583525,Lungaputtu
505,East Godavari,4936,Mamidikuduru,587822,Lutukurru
520,Visakhapatanam,4843,Dumbriguda,583889,Lyganda
519,Srikakulam,4785,Vangara,580787,M S Puram
511,Kurnool,5287,Gospadu,594343,M.Chintakunta
520,Visakhapatanam,4857,Madugula,585884,M.K.Vallapuram
521,Vizianagaram,4825,Gajapathinagaram,582759,M.Kothavalasa
511,Kurnool,5287,Gospadu,594354,M.Krishnapuram
521,Vizianagaram,4823,Dattirajeru,582691,M.Lingalavalasa
523,West Godavari,4955,Dwarakatirumala,588228,M.Nagulapalle
517,Prakasam,5141,Tangutur,591354,M.Nidamalur
502,Anantapur,5353,Rolla,595392,M.Rayapuram
519,Srikakulam,4800,Polaki,581488,Mabagam
504,Y.S.R.,5203,Duvvur,592920,Machanapalle
504,Y.S.R.,5203,Duvvur,592920,Machanapalle
511,Kurnool,5276,Devanakonda,594193,Machapuram
511,Kurnool,5276,Devanakonda,594193,Machapuram
511,Kurnool,5255,Nandavaram,593845,Machapuram
505,East Godavari,4928,Kapileswarapuram,587700,Machara
505,East Godavari,4935,Ambajipeta,587808,Machavaram
517,Prakasam,5148,Kandukur,591541,Machavaram
517,Prakasam,5148,Kandukur,591541,Machavaram
510,Krishna,5039,Koduru,589789,Machavaram
506,Guntur,5048,Machavaram,589887,Machavaram
506,Guntur,5048,Machavaram,589887,Machavaram
517,Prakasam,5126,Naguluppala Padu,591046,Machavaram
515,SPSR Nellore,5189,Ojili,592477,Machavaram
505,East Godavari,4921,Rayavaram,587589,Machavaram
506,Guntur,5066,Rompicherla,590135,Machavaram
506,Guntur,5066,Rompicherla,590135,Machavaram
510,Krishna,5034,Machilipatnam,589731,Machavaram (R)
506,Guntur,5049,Bellamkonda,589902,Machayapalem
520,Visakhapatanam,4856,Ravikamatham,585857,Machchavanipalem
506,Guntur,5040,Macherla,589805,Macherla (R)
510,Krishna,5034,Machilipatnam,589732,Machilipatnam (R)
510,Krishna,4990,Vatsavai,588830,Machinenipalem
523,West Godavari,4983,Veeravasaram,588722,Machipuri
523,West Godavari,4983,Veeravasaram,588723,Machipuripalem
503,Chittoor,5393,Nimmanapalle,596151,Machireddigaripalle
504,Y.S.R.,5229,Sidhout,593393,Machupalle
510,Krishna,5030,Pedana,589644,Madaka
520,Visakhapatanam,4877,Munagapaka,586354,Madakapalem
502,Anantapur,5350,Madakasira,595357,Madakasira
506,Guntur,5068,Muppalla,590164,Madala
506,Guntur,5068,Muppalla,590164,Madala
503,Chittoor,5378,Srikalahasti,595834,Madamala
515,SPSR Nellore,5183,Manubolu,592198,Madamanuru
504,Y.S.R.,5246,Rajampet,593651,Madanagopalapuram
503,Chittoor,5402,Satyavedu,596327,Madanambedu
503,Chittoor,5402,Satyavedu,596327,Madanambedu
503,Chittoor,5402,Satyavedu,596334,Madanamjeri
503,Chittoor,5392,Madanapalle,596137,Madanapalle (R) (Part)
503,Chittoor,5392,Madanapalle,596137,Madanapalle (R) (Part)
515,SPSR Nellore,5174,Kaluvoya,591991,Madannagaripalle
517,Prakasam,5140,Kotha Patnam,591351,Madanur
519,Srikakulam,4799,Narasannapeta,581441,Madapam
504,Y.S.R.,5227,Atlur,593350,Madapur
503,Chittoor,5390,Pedda Thippasamudram,596111,Maddaiahgaripalle
502,Anantapur,5335,Kanaganapalle,595145,Maddalacheruvu
502,Anantapur,5335,Kanaganapalle,595145,Maddalacheruvu
502,Anantapur,5335,Kanaganapalle,595145,Maddalacheruvu
515,SPSR Nellore,5191,Kota,592518,Maddali
510,Krishna,5019,Bantumilli,589390,Maddetipalle
520,Visakhapatanam,4864,Padmanabham,586126,Maddi
503,Chittoor,5382,K.V.B.Puram,596007,Maddi Khandriga
511,Kurnool,5272,Holagunda,594110,Maddi Lingadahalli
511,Kurnool,5292,Maddikera (East),594441,Maddikera (East)
511,Kurnool,5292,Maddikera (East),594440,Maddikera Agraharam
503,Chittoor,5378,Srikalahasti,595851,Maddiledu
502,Anantapur,5359,Nallacheruvu,595471,Maddimadugu
502,Anantapur,5360,Tanakal,595484,Maddinayanipalem
503,Chittoor,5396,Pakala,596192,Maddinayanipalle
503,Chittoor,5396,Pakala,596192,Maddinayanipalle
517,Prakasam,5127,Maddipadu,591061,Maddipadu
