district_name,mandal_name,panchayath_code,panchayath_name
Chittoor,613,197981,Chinna Panduru
Chittoor,613,197985,Kambakam
Chittoor,613,197977,Ayyavaripalem
Chittoor,613,197989,Kuvvakollu
Chittoor,613,197990,Maradawada
Chittoor,613,197978,Bathalavallam
Chittoor,613,198000,Yanadivettu
Chittoor,613,197996,Racherla
Chittoor,613,197987,Karepakam
Chittoor,613,197999,Varadaiahpalem
Chittoor,613,197979,C.L.N.Palle
Chittoor,613,197997,Santhavellore
Chittoor,613,197993,Nellatur
Chittoor,613,197995,Pulivellam
Chittoor,613,197975,Ambur
Chittoor,613,197983,Kaduru
Chittoor,613,197976,Arudur
Chittoor,613,197986,Kancharapalem
Chittoor,613,197984,Kalathuru
Chittoor,613,197994,Panduru
Chittoor,613,197980,Chilamathur
Chittoor,613,197991,Mavillapadu
Chittoor,613,197982,Indhiranagar
East Godavari,614,202787,Rajupeta
East Godavari,614,202786,Pedda Mattapalle
East Godavari,614,202785,Mulkanapally
East Godavari,614,202783,Jediguppa
East Godavari,614,202791,Thummileru
East Godavari,614,202784,Kunduluru
East Godavari,614,202790,Sriramgiri
East Godavari,614,202788,Ramavaram
East Godavari,614,202782,Chinnamattapalle
East Godavari,614,202789,Rekapalli
East Godavari,614,202792,Vaddegudem
SPSR Nellore,615,209093,Ganeswarapuram
SPSR Nellore,615,209111,Varikuntapadu
SPSR Nellore,615,209106,Thotalacheruvupalle
SPSR Nellore,615,209107,Thurpuboyamadugula
SPSR Nellore,615,209105,Ramapuram
SPSR Nellore,615,209099,North Krishnamrajupalli
SPSR Nellore,615,209100,Mohamadapuram
SPSR Nellore,615,209109,Timmareddypalle
SPSR Nellore,615,209101,Nallabothulapalli
SPSR Nellore,615,209113,Viruvuru
SPSR Nellore,615,209094,Guvvadi
SPSR Nellore,615,209112,Vempadu
SPSR Nellore,615,209108,Thurpurompidodla
SPSR Nellore,615,209103,Pamurupalle
SPSR Nellore,615,209096,Jadadevi
SPSR Nellore,615,209102,North Kodayapalem
SPSR Nellore,615,209097,Kancheruvu
SPSR Nellore,615,234534,Kondareddy Palle (G)
SPSR Nellore,615,209098,Kondareddypalle (T)
SPSR Nellore,615,209110,Toorpuchannampalle
SPSR Nellore,615,209114,Yerramreddypalle
SPSR Nellore,615,209104,Peddireddipalle
SPSR Nellore,615,209092,Dakkanur
SPSR Nellore,615,209095,Isakapalle
Krishna,616,203782,Dechupalem
Krishna,616,203778,Bhimavaram
Krishna,616,203798,Vatsavai
Krishna,616,203794,Pochavaram
Krishna,616,203800,Vemulanarva
Krishna,616,203790,Makkapet
Krishna,616,203779,Chinamodugupalli
Krishna,616,203792,Pedamodugupalli
Krishna,616,203795,Polampalli
Krishna,616,203799,Vemavaram
Krishna,616,203783,Gopinenipalem
Krishna,616,203781,Dabbakupalli
Krishna,616,203787,Khambhampadu
Krishna,616,203797,Talluru
Krishna,616,203786,Kanneveedu
Krishna,616,203780,Chityala
Krishna,616,203785,Kakaravai
Krishna,616,203796,Singavaram
Krishna,616,203788,Lingala
Krishna,616,203793,Pentyalavari Gudem
Krishna,616,203789,Machineni Palem
Krishna,616,203777,Allurupadu
Krishna,616,203791,Mangollu
Krishna,616,203784,Indugapalli
Guntur,617,200858,Ananthavarappadu
Guntur,617,200862,Katrapadu
Guntur,617,200868,Pallapadu
Guntur,617,200861,Karempudipadu
Guntur,617,200864,Kovelamudi
Guntur,617,200863,Kornepadu
Guntur,617,200872,Vinjanampadu
Guntur,617,200870,Sowpadu
Guntur,617,200871,Vatticherukuru
Guntur,617,200867,Mutluru
Guntur,617,200865,Kurnoothala
Guntur,617,200860,Garapadu
Guntur,617,235904,Chintapallipadu
Guntur,617,200859,Chemallamudi
Guntur,617,200866,Lemallepadu
Guntur,617,200873,Yamarru
Guntur,617,200869,Pulladigunta
Chittoor,618,198007,Goduguchintha
Chittoor,618,198023,Vedurukuppam
Chittoor,618,198003,Bommaiahpalle
Chittoor,618,198020,T.K.M.Puram
Chittoor,618,198014,Mondivenganapalle
Chittoor,618,198004,Brahmanapalle
Chittoor,618,198022,Tirumalaiahpalle
Chittoor,618,198002,Allamadugu
Chittoor,618,198001,Aggichenupalle
Chittoor,618,198024,Yanamalamanda
Chittoor,618,198021,Thippinaidupalle
Chittoor,618,198009,Jakkidona
Chittoor,618,198011,Kurivikuppam
Chittoor,618,198016,Pachikapallam
Chittoor,618,198006,Gantavaripalle
Chittoor,618,198015,Nallavenganapalle
Chittoor,618,198008,Inamkothuru
Chittoor,618,198012,Mambedu
Chittoor,618,198010,Komaragunta
Chittoor,618,198013,Marepalle
Chittoor,618,243903,Diguvapallalu
Chittoor,618,198018,Perumallapalle
Chittoor,618,198019,Santhabayalu
Chittoor,618,198017,Pathagunta
Chittoor,618,198005,Devaragudipalle
Y.S.R.,619,198851,Sanipai
Y.S.R.,619,198852,Somavaram
Y.S.R.,619,198845,Gadikota
Y.S.R.,619,198850,Sangamavandla Palli
Y.S.R.,619,198848,Odiveedu
Y.S.R.,619,198844,Diguva Racha Palli
Y.S.R.,619,198855,Vongimalla
Y.S.R.,619,198846,Gurrappagaripalli
Y.S.R.,619,198854,Veeraballi
Y.S.R.,619,198849,Peddiveedu
Y.S.R.,619,198853,Tatigunta Palli
Y.S.R.,619,198847,Matli
Srikakulam,620,211689,Kambara
Srikakulam,620,211685,Chittipudivalasa
Srikakulam,620,211694,Nadimikella
Srikakulam,620,211690,Kattulakaviti
Srikakulam,620,211705,Veeraghattam
Srikakulam,620,211683,Chalivendri
Srikakulam,620,211696,Neelanagaram
Srikakulam,620,211699,Regulapadu
Srikakulam,620,211688,Hussenpuram
Srikakulam,620,211693,Kummarigunta
Srikakulam,620,211706,Vikrampuram
Srikakulam,620,211691,Kimmi
Srikakulam,620,211684,Chidimi
Srikakulam,620,211687,Gadagamma
Srikakulam,620,211686,Dasamanthuuram
Srikakulam,620,211681,Adaru
Srikakulam,620,211703,Tudi
Srikakulam,620,211698,Panasanandivada
Srikakulam,620,211700,Narsipuram
Srikakulam,620,211702,Tettangi
Srikakulam,620,211704,Vanduva
Srikakulam,620,211692,Kottugummada
Srikakulam,620,211695,Nadukuru
Srikakulam,620,211697,P.V.R.Puram
Srikakulam,620,211701,Talavaram
Srikakulam,620,211682,Bitiwada
Y.S.R.,621,198870,U.Rajupalem
Y.S.R.,621,198860,Indukur
Y.S.R.,621,198863,Moyillacheruvu
Y.S.R.,621,198862,Mittapalli
Y.S.R.,621,198875,Yerramala Palle
Y.S.R.,621,198864,N.Palagiri
Y.S.R.,621,198873,V.N. Palle
Y.S.R.,621,198859,Gona Makulapalli
Y.S.R.,621,198871,U.Venkatapuram
Y.S.R.,621,198866,S.Palagiri
Y.S.R.,621,198867,Sarvaraju Peta
Y.S.R.,621,198865,Payasampalli
Y.S.R.,621,198868,Thalapanuru
Y.S.R.,621,198872,Urutur
Y.S.R.,621,198861,Kommaddi
Y.S.R.,621,198874,Veldurthi
Y.S.R.,621,198869,Thangedupalli
Y.S.R.,621,198856,Alidinne
Y.S.R.,621,198857,Animela
Y.S.R.,621,198858,Gangireddipalli
West Godavari,622,215143,Tholeru
West Godavari,622,215139,Panja Vemavaram
West Godavari,622,215134,Matsyapuripalem
West Godavari,622,215141,Rayakuduru
West Godavari,622,215133,Matsyapuri
West Godavari,622,215130,Dusanapuddi
West Godavari,622,215127,Balusugoyyipalem
West Godavari,622,215145,Vaddigudem
West Godavari,622,215136,Nadamurugaruvu
West Godavari,622,215131,Konithiwada
West Godavari,622,215147,Veravasaram
West Godavari,622,215132,Madugupolavaram
West Godavari,622,215137,Nelapogula
West Godavari,622,215135,Mentepudi
West Godavari,622,215142,Thokalapudi
West Godavari,622,215125,Andaluru
West Godavari,622,215128,Bobbanapalli
West Godavari,622,215126,Balepalli
West Godavari,622,215144,Uttarapalem
West Godavari,622,215140,Perikipalem
West Godavari,622,215129,Chintalakotigaruvu
West Godavari,622,215146,Veravallipalam
West Godavari,622,215138,Novuduru
Krishna,623,203812,Jayanthi
Krishna,623,203822,Vellanki
Krishna,623,203819,Thatigummi
Krishna,623,203809,Gudem Madhavaram
Krishna,623,203807,Doddadevarapadu
Krishna,623,203813,Jujjuru
Krishna,623,203804,Chennaraopalem
Krishna,623,203811,Jammavaram
Krishna,623,203820,V. Annavaram
Krishna,623,203814,Konatalapalli
Krishna,623,203810,Jagannadhapuram
Krishna,623,203818,Ponnavaram
Krishna,623,203802,Bodavada
Krishna,623,203821,Veerullapadu
Krishna,623,203806,Dachavaram
Krishna,623,203816,Narasimharao Palem
Krishna,623,203815,Nandaluru
Krishna,623,203808,Gokarajupalli
Krishna,623,203805,Chowtapalli
Krishna,623,203801,Alluru
Krishna,623,203803,Chattannavaram
Krishna,623,203817,Peddapuram
West Godavari,624,202796,Narlavaram
West Godavari,624,202793,Katkur
West Godavari,624,202795,Medepalli
West Godavari,624,202794,Koida
West Godavari,624,202798,Repakagommu
West Godavari,624,202797,Ramavaram
West Godavari,624,202800,Thatkurgommu
West Godavari,624,202801,Tirlapuram
West Godavari,624,202799,Rudramkota
Kurnool,626,204720,Sudepalle
Kurnool,626,204701,Bhogolu
Kurnool,626,204706,Govardhanagiri
Guntur,625,200876,Gottipalla
Guntur,625,200888,Vajralapadu
Kurnool,626,204715,Ratnapalli
Kurnool,626,204711,Narasapuram
Guntur,625,200887,Uppalapadu
Guntur,625,200883,Patlaveedu
Kurnool,626,204708,Laxmipuram
Kurnool,626,204709,Madar Puram
Kurnool,626,204714,Ramallakota
Guntur,625,200886,Srirampuramthanda
Kurnool,626,204703,Bommireddipalli
Kurnool,626,204721,Veldurthi
Kurnool,626,204704,Bukkapuram
Guntur,625,200878,Kothapullareddypuram
Kurnool,626,204707,Kalugotla
Guntur,625,200874,Bodilaveedu
Guntur,625,200882,Mittameedapalli
Guntur,625,200877,Gundlapadu
Guntur,625,200884,Ratchamallipadu
Guntur,625,200875,Gangalakunta
Kurnool,626,204710,Mallepalle
Guntur,625,200880,Loyapalli
Kurnool,626,204702,Bingidoddi
Kurnool,626,204700,Allugundu
Kurnool,626,204705,Cherukulapadu
Guntur,625,200879,Kandlakunta
Kurnool,626,204717,Sho.Boyanapalle
Guntur,625,200881,Mandadi
Kurnool,626,204718,Peremula
Guntur,625,200889,Veldurthy
Kurnool,626,204713,Pullagummi
Kurnool,626,204719,Srirangapuram
Kurnool,626,204712,Narlapuram
Guntur,625,200885,Sirigiripadu
Kurnool,626,204716,Sarparajapuram
Kurnool,627,204728,Velgodu
Kurnool,627,204726,Mothukur
Kurnool,627,204725,Madhavaram
Kurnool,627,204723,Boyarevula
Kurnool,627,204722,Abdullapuram
Kurnool,627,204724,Gunthakandala
Kurnool,627,204727,Regadigudur
Kurnool,627,204729,Velpanur
Prakasam,628,235750,Hussanpuram
Prakasam,628,235743,Gannavaram
Prakasam,628,235737,P.Rallapalli
Prakasam,628,235734,P.N.Varam
Prakasam,628,235740,Motupalli
Prakasam,628,235741,Panduva
Prakasam,628,235746,Gokulam
Prakasam,628,235736,Jallapalem
Prakasam,628,235748,Mogallur
Prakasam,628,235752,Marapaguntla
Prakasam,628,235742,Ramagopalapuram
Prakasam,628,235744,Ramalingapuram
Prakasam,628,235749,Ballavaram
Prakasam,628,235747,Kankanampadu
Prakasam,628,235751,Nagireddypalli
Prakasam,628,235753,Chodavaram
Prakasam,628,235745,Veligandla
Prakasam,628,235735,Gudipatipalli
Prakasam,628,235754,Kotalapalli
Prakasam,628,235739,Immadicheruvu
Prakasam,628,235738,Vedullacheruvu
Y.S.R.,629,198882,Kathaluru
Y.S.R.,629,198884,Muthukuru
Y.S.R.,629,198878,Ayyavaripalli
Y.S.R.,629,198886,Pamalur
Y.S.R.,629,198888,T.Velamvaripalli
Y.S.R.,629,198880,Giddangivaripalli
Y.S.R.,629,198876,Alavalapadu
Y.S.R.,629,198887,Ramireddy Palli
Y.S.R.,629,198889,Thallapalli
Y.S.R.,629,198877,Alireddypalli
Y.S.R.,629,198890,Vempalli
Y.S.R.,629,198883,Kummarampalli
Y.S.R.,629,198881,Idupalapaya
Y.S.R.,629,198879,Bakkannagaripalli
Y.S.R.,629,198885,Naguru
Y.S.R.,630,198894,Gondi Palle
Y.S.R.,630,198897,Meedi Penta
Y.S.R.,630,198900,Pedda Jutur
Y.S.R.,630,198904,Vemula
Y.S.R.,630,198901,Pendluru
Y.S.R.,630,198902,V.Kothapalli
Y.S.R.,630,198895,Kanam Kinda Kottala
Y.S.R.,630,198893,Gollalagudur
Y.S.R.,630,198896,Kondireddy Palli
Y.S.R.,630,198899,Nalla Cheruvupalli
Y.S.R.,630,198892,Chintala Juturu
Y.S.R.,630,198891,Chagaleru
Y.S.R.,630,198903,Velpula
Y.S.R.,630,198898,Mobbuchintalapalli
Guntur,631,200893,Chadalawada
Guntur,631,200899,Penamarru
Guntur,631,200895,Chavali
Guntur,631,200903,Varahapuram
Guntur,631,200901,Peravalipalem
Guntur,631,200892,Bhuthumalli
Guntur,631,235905,Zampani
Guntur,631,200898,Kuchellapadu
Guntur,631,200891,Balijepalli
Guntur,631,200902,Pothumarru
Guntur,631,200897,Kadiparru
Guntur,631,200905,Vemuru
Guntur,631,200900,Peravali
Guntur,631,200890,Abbanagudavalli
Guntur,631,200896,Kakarlamudi
Guntur,631,200904,Vellabadu
Guntur,631,200894,Champadu
SPSR Nellore,632,209121,Epur Bit-Ii Gv Palem
SPSR Nellore,632,209126,Kanupuru Bit-Ii
SPSR Nellore,632,209134,Sarvepalli Bit-Ii
SPSR Nellore,632,209133,Ramdasu Kandriga
SPSR Nellore,632,209131,Pudiparthi
SPSR Nellore,632,209120,Eguvamitta
SPSR Nellore,632,209123,Kakuturu
SPSR Nellore,632,209116,Atnamvari Kandriga
SPSR Nellore,632,209129,Nidiguntapalem (SARVEPALLI BIT-IV
SPSR Nellore,632,209130,Palicherlapadu
SPSR Nellore,632,209117,Chamudugunta
SPSR Nellore,632,209119,Edagali
SPSR Nellore,632,209124,Kandalapadu
SPSR Nellore,632,209115,Anikepalli
SPSR Nellore,632,209139,Venkatachalam
SPSR Nellore,632,209137,Thikkavarappadu (SARVEPALLI BIT-1
SPSR Nellore,632,209122,Idimaepalle
SPSR Nellore,632,209136,Thatipartipalem
SPSR Nellore,632,209135,Iska Palem (SARVEPALLI BIT - III
SPSR Nellore,632,209132,Punjulurupadu
SPSR Nellore,632,209128,Kuricherlapadu
SPSR Nellore,632,209127,Kasumuru
SPSR Nellore,632,209118,Kanupur Bit-1
SPSR Nellore,632,209138,Thirumalamma Palem
SPSR Nellore,632,209125,Kantepalli
SPSR Nellore,633,234555,Paravolu
SPSR Nellore,633,209146,Kalavalapudi
SPSR Nellore,633,209144,Jangalapalli
SPSR Nellore,633,209155,Somasanigunta
SPSR Nellore,633,209153,Petluru
SPSR Nellore,633,209148,Lalapet
SPSR Nellore,633,209152,Papamambapuram
SPSR Nellore,633,209158,Yathaluru
SPSR Nellore,633,209157,Vallivadu
SPSR Nellore,633,209151,Panjam
SPSR Nellore,633,209142,Chinannapeta
SPSR Nellore,633,209143,Chintagunta
SPSR Nellore,633,209150,Palem Kota
SPSR Nellore,633,209149,Mogallagunta
SPSR Nellore,633,209140,Ammapalem
SPSR Nellore,633,209141,Chelikanapadu
SPSR Nellore,633,209147,Kurjagunta
SPSR Nellore,633,209145,Kalapadu
SPSR Nellore,633,209156,Upparapalli (K)
SPSR Nellore,633,209154,Siddavaram
Chittoor,634,198034,Mudaramdoddi
Chittoor,634,198040,V.Kota
Chittoor,634,198039,Thotakanuma
Chittoor,634,198030,Jounipalle
Chittoor,634,198031,Kongatam
Chittoor,634,198038,S.Bandapalle
Chittoor,634,198027,Boya Chinnagannapalle
Chittoor,634,198036,Pamuganipalle
Chittoor,634,198026,Bodiguttapalle
Chittoor,634,198032,Krishnapuram
Chittoor,634,198033,Kumbarlapalle
Chittoor,634,198025,Bairupalle
Chittoor,634,198041,Vogu
Chittoor,634,198037,Pedda Bharanipalle
Chittoor,634,198029,Gonumakulapalle
Chittoor,634,198042,Yalakallu
Chittoor,634,198035,Nernipalle
Chittoor,634,198028,Chintamakulapalle
Vizianagaram,635,213212,Akulaseethampeta
Vizianagaram,635,213237,Vallampudi
Vizianagaram,635,213230,Nkr Puram
Vizianagaram,635,213227,Kummapalli
Vizianagaram,635,213219,Chinagudipala
Vizianagaram,635,213238,Vavilapadu
Vizianagaram,635,213216,Banadhi
Vizianagaram,635,213235,Singarai
Vizianagaram,635,213231,Obulayyapalem
Vizianagaram,635,213224,K.G.Pudi
Vizianagaram,635,213236,Sompuram
Vizianagaram,635,213217,Boddam
Vizianagaram,635,213215,Ballanki
Vizianagaram,635,213221,Gudiwada
Vizianagaram,635,213229,Nallabilli
Vizianagaram,635,213218,Chamalapalli
Vizianagaram,635,213239,Veeluparthi
Vizianagaram,635,213225,Karakavalasa
Vizianagaram,635,213214,Athava
Vizianagaram,635,213222,Jaggayyapeta
Vizianagaram,635,213233,Pkr Puram
Vizianagaram,635,213232,Paturu
Vizianagaram,635,213220,Dabbirajupeta
Vizianagaram,635,213226,Kr Peta
Vizianagaram,635,213240,Vepada
Vizianagaram,635,213223,Jakeru
Vizianagaram,635,213228,Mukundapuram
Vizianagaram,635,213234,Ramaswamipeta
Vizianagaram,635,213213,Arigipalem
Prakasam,636,234896,Pandillapalli
Prakasam,636,234900,Papayapalem
Prakasam,636,234901,Akkayapalem
Prakasam,636,234899,Kothapeta
Prakasam,636,234898,Challareddypalem
Prakasam,636,234895,Ramannapeta
Prakasam,636,234897,Pullaripalem
Prakasam,636,234894,Desaipeta
Prakasam,636,234893,Vetapalem
1,637,196716,Donekal
1,637,196720,Janardhana Palli
1,637,196728,Undabanda
1,637,196731,Vidapanakal
1,637,196725,Palthuru
1,637,196726,Poliki
1,637,196722,Karakamukkala
1,637,196719,Havaligi
1,637,196727,R.Kottala
1,637,196723,Kottala Palli
1,637,196730,Velpumadugu
1,637,196717,Gadekal
1,637,196724,Malapuram
1,637,196729,V.Kothakota
1,637,196718,Hanchanahal
1,637,196721,Kadadarabenchi
1,637,196715,Cheekalaguriki
SPSR Nellore,638,209159,Alagani Padu
SPSR Nellore,638,209164,Dinne
SPSR Nellore,638,209166,Parlapalle
SPSR Nellore,638,209170,Varini
SPSR Nellore,638,209171,Vavilla
SPSR Nellore,638,209160,Anna Reddy Palem
SPSR Nellore,638,209169,Utukur
SPSR Nellore,638,209168,Ramachandra Puram
SPSR Nellore,638,209167,Rama Theertham
SPSR Nellore,638,209165,Mudhivarthi
SPSR Nellore,638,209162,Dampuru
SPSR Nellore,638,209172,Vidavalur
SPSR Nellore,638,209161,Chowkicherla
SPSR Nellore,638,209163,Dandi Gunta
Chittoor,639,198060,Patha Arcot
Chittoor,639,198064,Zambada
Chittoor,639,198049,Kalikapuram
Chittoor,639,198059,Pannuru
Chittoor,639,198062,Sriharipuram
Chittoor,639,198058,Narapuraju Kandriga
Chittoor,639,198053,M.Agarum
Chittoor,639,198050,Kosala Nagaram
Chittoor,639,198044,Buchivanatham
Chittoor,639,198057,Mangalam
Chittoor,639,198056,Mallareddi Kandriga
Chittoor,639,198043,Alapakam
Chittoor,639,198061,Pothularaju Kandriga
Chittoor,639,198045,Gangamambapuram
Chittoor,639,198054,Madhavaram
Chittoor,639,198052,Kshurika Puram
Chittoor,639,198051,Kothuru Venkatapuram
Chittoor,639,198055,Maharaja Puram
Chittoor,639,198047,Jagannadhapuram
Chittoor,639,198048,Kaliambakam
Chittoor,639,198063,Vijaya Puram
Chittoor,639,198046,Illathuru
Krishna,640,203832,Paidurupadu
Krishna,640,203827,Jakkampudi
Krishna,640,203823,Ambapuram
Krishna,640,203830,Nunna
Krishna,640,203825,Gollapudi
Krishna,640,203828,K Tadepalli
Krishna,640,203829,Nidamanuru
Krishna,640,203826,Gudavalli
Krishna,640,203824,Enikepadu
Krishna,640,203836,Rayanapadu
Krishna,640,203831,P Nainavaram
Krishna,640,203835,Ramavarappadu
Krishna,640,203833,Pathapadu
Krishna,640,203834,Prasadampadu
SPSR Nellore,641,209183,Utukur
SPSR Nellore,641,209184,Vinjamur
SPSR Nellore,641,209173,Araveeti Kisthipuram
SPSR Nellore,641,209180,Ravipadu
SPSR Nellore,641,209176,Gundemadakala
SPSR Nellore,641,209174,Bukka Puram
SPSR Nellore,641,209182,Katepalle
SPSR Nellore,641,209178,Nalla Gonda
SPSR Nellore,641,209181,Sanka Varam
SPSR Nellore,641,209177,Janardhanapuram
SPSR Nellore,641,209175,Chakali Konda
SPSR Nellore,641,209179,Nandigunta
Guntur,642,200907,Bharatapuram
Guntur,642,200929,Venkupalem
Guntur,642,200914,Gonuguntlavaripalem
Guntur,642,200926,Thimmayapalem
Guntur,642,200921,Neelagangavaram
Guntur,642,200915,Hassanayenipalem
Guntur,642,200930,Vittamrajupalli
Guntur,642,200906,Andugulapadu
Guntur,642,200910,Cheekateegalapalem
Guntur,642,200923,Perumallapalli
Guntur,642,200927,Ummadivaram
Guntur,642,200917,Koppukonda
Guntur,642,200925,Sivapuram
Guntur,642,200920,Naragayapalem
Guntur,642,200924,Pittambanda
Guntur,642,200916,Jalalpalem
Guntur,642,200922,Pedakancherla
Guntur,642,200908,Brahmanapalli
Guntur,642,200919,Nagulavaram
Guntur,642,200918,Nadigadda
Guntur,642,200909,Chatragaddapadu
Guntur,642,200911,Dondapadu
Guntur,642,200913,Gokanakonda
Guntur,642,200912,Enugupalem
Krishna,643,203842,Maremanda
Krishna,643,203843,Narsapuram
Krishna,643,203847,Vissannapeta
Krishna,643,203838,Vemireddipalli
Krishna,643,203844,Putrela
Krishna,643,203840,Kalagara
Krishna,643,203837,Kondaparva
Krishna,643,203839,Chandrupatla
Krishna,643,203846,Telladevarapalli
Krishna,643,203845,Tatakuntla
Krishna,643,203841,Korlamanda
Vizianagaram,644,213248,Kondakarakam
Vizianagaram,644,1000044817,
Vizianagaram,644,213250,Korukondapalem
Vizianagaram,644,213242,Chelluru
Vizianagaram,644,213247,Jonnavalasa
Vizianagaram,644,213255,Sarika
Vizianagaram,644,213241,Biyyalapeta
Vizianagaram,644,213252,Narayanapuram
Vizianagaram,644,213251,Malicherla
Vizianagaram,644,213253,Pinvemali
Vizianagaram,644,213249,Korukonda
Vizianagaram,644,213244,Dwarapudi
Vizianagaram,644,213243,Duppada
Vizianagaram,644,213245,Gollalapeta
Vizianagaram,644,213254,Rakodu
Vizianagaram,644,213246,Gunkalam
Prakasam,645,235779,Sakhavaram
Prakasam,645,235762,Ayyavaripalli
Prakasam,645,235764,Voletivaripalem
Prakasam,645,235766,Ankabhupalapuram
Prakasam,645,235770,Pokur
Prakasam,645,235773,Kakutur
Prakasam,645,235775,Singamanenipalli
Prakasam,645,235774,Nukavaram
Prakasam,645,235769,Sameerapalem
Prakasam,645,235772,Nekunampuram
Prakasam,645,235767,Polinenipalem
Prakasam,645,235761,Ammapalem
Prakasam,645,235763,Polinenicheruvu
Prakasam,645,235777,Naladalapur
Prakasam,645,235771,Badevaripalem
Prakasam,645,235778,Kalavalla
Prakasam,645,235760,Chundi
Prakasam,645,235765,Lingapalem
Prakasam,645,235776,Kondareddypalem
Prakasam,645,235768,Kondasamudram
Prakasam,645,257997,Jameen Uppalapadu
Y.S.R.,646,198915,Rachagudipalle
Y.S.R.,646,198916,Salabad
Y.S.R.,646,198907,Gollapalli
Y.S.R.,646,198909,Kondamachupalli
Y.S.R.,646,198906,Gangaperuru
Y.S.R.,646,198910,Kotha Madhavaram
Y.S.R.,646,198911,Mantapampalli
Y.S.R.,646,198914,Pennaperuru
Y.S.R.,646,198913,Narvakatipalli
Y.S.R.,646,198917,Vontimitta
Y.S.R.,646,198908,Konarajupalli
Y.S.R.,646,198905,Chintharajupalli
Y.S.R.,646,198912,Nadimi Palli
Krishna,647,203858,Peda Ogirala
Krishna,647,203856,Katuru
Krishna,647,203848,Saipuram
Krishna,647,203849,Akunuru
Krishna,647,203855,Kalavapamula
Krishna,647,203851,China Ogirala
Krishna,647,203854,Kadavakollu
Krishna,647,203857,Mudunuru
Krishna,647,203852,Gandigunta
Krishna,647,203853,Jabarlapudi
Krishna,647,203850,Bollapadu
East Godavari,648,199927,Yarlagedda
East Godavari,648,199912,Boddagandi
East Godavari,648,199920,K. Yerragonda
East Godavari,648,199914,Chavitidibbalu
East Godavari,648,199925,Pathakota
East Godavari,648,199913,Chamagadda
East Godavari,648,199924,Panasalapalem
East Godavari,648,199921,Kaniwada
East Godavari,648,199915,Chintalapudi
East Godavari,648,199918,Devaramadugula
