District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name
506,Guntur,5048,Machavaram,200346,Kothaganesunipadu
510,Krishna,5001,Chatrai,203026,Kothagudem
523,West Godavari,4967,Denduluru,214407,Kothagudem
510,Krishna,5012,Gannavaram,203094,Kothagudem
503,Chittoor,5398,Ramachandrapuram,197600,Kothakandriga
502,Anantapur,5345,Bukkapatnam,195911,Kothakota
511,Kurnool,5256,C.Belagal,204023,Kothakota
511,Kurnool,5289,Dhone,204093,Kothakota
517,Prakasam,5133,Giddalur,235011,Kothakota
519,Srikakulam,4804,Laveru,211004,Kothakota
517,Prakasam,5126,Naguluppala Padu,234782,Kothakota
520,Visakhapatanam,4856,Ravikamatham,212274,Kothakota
519,Srikakulam,4793,Sarubujjili,211503,Kothakota
519,Srikakulam,4804,Laveru,211005,Kothakunkam
505,East Godavari,4932,Mummidivaram,199479,Kothalanka
520,Visakhapatanam,4879,Yelamanchili,235496,Kothali
506,Guntur,5064,Savalyapuram H/O Kanamarlapudi,200769,Kothaluru
506,Guntur,5081,Prathipadu,200651,Kothamallayapalem
520,Visakhapatanam,4853,Golugonda,211971,Kothamallempeta
503,Chittoor,5402,Satyavedu,197715,Kothamarikuppam
511,Kurnool,5261,Pagidyala,204522,Kothamuchumarri
523,West Godavari,4965,Pedapadu,214848,Kothamupparru
506,Guntur,5092,Karlapalem,200269,Kothanandayapalem
523,West Godavari,4979,Iragavaram,214565,Kothapadu
503,Chittoor,5380,Buchinaidu Kandriga,196849,Kothapalem
517,Prakasam,5125,Chinaganjam,234642,Kothapalem
517,Prakasam,5123,Chirala,234650,Kothapalem
506,Guntur,5071,Edlapadu,200171,Kothapalem
515,SPSR Nellore,5157,Jaladanki,208583,Kothapalem
520,Visakhapatanam,4851,Koyyuru,211855,Kothapalem
523,West Godavari,4986,Mogalthur,214698,Kothapalem
506,Guntur,5067,Narasaraopet,200465,Kothapalem
506,Guntur,5094,Nizampatnam,200498,Kothapalem
517,Prakasam,5108,Parchur,234827,Kothapalem
506,Guntur,5091,Pittalavanipalem,200613,Kothapalem
506,Guntur,5059,Rajupalem,200670,Kothapalem
515,SPSR Nellore,5180,Thotapalligudur,209040,Kothapalem
503,Chittoor,5417,Gangavaram,196997,Kothapalle
505,East Godavari,4897,Gokavaram,199152,Kothapalle
503,Chittoor,5431,Gudipala,197014,Kothapalle
520,Visakhapatanam,4876,Kasimkota,235301,Kothapalle
505,East Godavari,4912,Kothapalle,199387,Kothapalle
511,Kurnool,5263,Kothapalle,204316,Kothapalle
503,Chittoor,5427,Kuppam,197204,Kothapalle
503,Chittoor,5392,Madanapalle,197234,Kothapalle
503,Chittoor,5419,Srirangarajapuram,197811,Kothapalle
506,Guntur,5050,Atchampet,245312,Kothapalli
510,Krishna,5004,Bapulapadu,202969,Kothapalli
504,Y.S.R.,5236,Chinnamandem,198244,Kothapalli
505,East Godavari,4732,Chintur,202273,Kothapalli
517,Prakasam,5114,Darsi,235151,Kothapalli
510,Krishna,4996,Gampalagudem,203068,Kothapalli
523,West Godavari,4974,Ganapavaram,214521,Kothapalli
521,Vizianagaram,4811,Garugubilli,212636,Kothapalli
510,Krishna,5033,Ghantasala,203113,Kothapalli
515,SPSR Nellore,5158,Kavali,208639,Kothapalli
519,Srikakulam,4791,Kotabommali,210918,Kothapalli
506,Guntur,5040,Macherla,200364,Kothapalli
511,Kurnool,5284,Nandyal,204471,Kothapalli
504,Y.S.R.,5214,Proddatur,198639,Kothapalli
502,Anantapur,5331,Raptadu,196505,Kothapalli
506,Guntur,5066,Rompicherla,200723,Kothapalli
523,West Godavari,4971,Peravali,214955,Kothapalli Agraharam
506,Guntur,5085,Tsundur,200847,Kothapallinarkallapalli
515,SPSR Nellore,5191,Kota,208700,Kothapatnam
517,Prakasam,5140,Kotha Patnam,234725,Kothapatnam
520,Visakhapatanam,4859,Devarapalle,211906,Kothapenta
505,East Godavari,4901,Thondangi,199864,Kothaperumalapuram
510,Krishna,5007,Kanchikacherla,203278,Kothapet
502,Anantapur,5310,Gooty,196036,Kothapeta
517,Prakasam,5151,Gudluru,235181,Kothapeta
504,Y.S.R.,5212,Khajipet,198383,Kothapeta
519,Srikakulam,4791,Kotabommali,210919,Kothapeta
505,East Godavari,4927,Kothapeta,199401,Kothapeta
521,Vizianagaram,4837,Nellimarla,212972,Kothapeta
523,West Godavari,4988,Palacole,214811,Kothapeta
504,Y.S.R.,5247,Pullampeta,198662,Kothapeta
520,Visakhapatanam,4883,Rambilli,235871,Kothapeta
517,Prakasam,5124,Vetapalem,234899,Kothapeta
519,Srikakulam,4799,Narasannapeta,211142,Kothapolavalasa
506,Guntur,5041,Veldurthi,200878,Kothapullareddypuram
523,West Godavari,4984,Bhimavaram,214333,Kothapusalamarru
521,Vizianagaram,4819,Ramabhadrapuram,213077,Kotharega
519,Srikakulam,4800,Polaki,211260,Kotharevu
520,Visakhapatanam,4882,S.Rayavaram,235842,Kotharevu Polavaram
519,Srikakulam,4778,Ichchapuram,210803,Kothari
519,Srikakulam,4798,Amadalavalasa,210623,Kothavalasa
521,Vizianagaram,4817,Salur,213100,Kothavalasa
515,SPSR Nellore,5169,Kodavalur,208659,Kothavangallu
503,Chittoor,5392,Madanapalle,197235,Kothavaripalle
503,Chittoor,5377,Yerpedu,198108,Kothaveerapuram
503,Chittoor,5420,Gangadhara Nellore,196968,Kothavenkatapuram
503,Chittoor,5398,Ramachandrapuram,197601,Kothavepa Kuppam
521,Vizianagaram,4831,Srungavarapukota,213160,Kothavuru
511,Kurnool,5290,Pattikonda,204567,Kothiralla
506,Guntur,5083,Kakumanu,200239,Kothivanipalem
523,West Godavari,4986,Mogalthur,214699,Kothota
515,SPSR Nellore,5195,Pellakur,208869,Kothur
503,Chittoor,5375,Tirupati (Rural),197913,Kothur
520,Visakhapatanam,4871,Anakapalle,235236,Kothuru
503,Chittoor,5423,Baireddipalle,196791,Kothuru
517,Prakasam,5105,Ballikurava,234611,Kothuru
506,Guntur,5045,Dachepalle,200122,Kothuru
521,Vizianagaram,4811,Garugubilli,212637,Kothuru
506,Guntur,5040,Macherla,200365,Kothuru
520,Visakhapatanam,4881,Payakaraopeta,235814,Kothuru
523,West Godavari,4965,Pedapadu,214849,Kothuru
504,Y.S.R.,5244,Penagalur,198584,Kothuru
520,Visakhapatanam,4883,Rambilli,235872,Kothuru
505,East Godavari,4891,Rowthulapudi,199371,Kothuru
523,West Godavari,4961,Tadepalligudem,215022,Kothuru
510,Krishna,4997,Tiruvuru,203734,Kothuru
505,East Godavari,4890,Tuni,199883,Kothuru
515,SPSR Nellore,5179,Indukurpet,208560,Kothuru Chinthopu
503,Chittoor,5405,Vijayapuram,198051,Kothuru Venkatapuram
505,East Godavari,4905,Korukonda,199344,Koti
517,Prakasam,5112,Addanki,234579,Kotikalapudi
510,Krishna,5009,Ibrahimpatnam,203203,Kotikalapudi
505,East Godavari,4905,Korukonda,199345,Kotikesavaram
521,Vizianagaram,4818,Pachipenta,212997,Kotikipenta
505,East Godavari,4929,K Gangavaram,199515,Kotipalle
521,Vizianagaram,4820,Badangi,212341,Kotipalli
519,Srikakulam,4803,Ponduru,211289,Kotipalli
521,Vizianagaram,4807,Komarada,212789,Kotipam
502,Anantapur,5364,Hindupur,196123,Kotipi
515,SPSR Nellore,5172,Chejerla,208384,Kotitheertham
502,Anantapur,5357,Puttaparthi,196480,Kotlapalli
504,Y.S.R.,5225,Vallur,198836,Kotluru
520,Visakhapatanam,4846,Hukumpeta,212013,Kotnapalli
511,Kurnool,5289,Dhone,204094,Kotrai
503,Chittoor,5420,Gangadhara Nellore,196969,Kotrakona
503,Chittoor,5376,Renigunta,197657,Kotramangalam
503,Chittoor,5403,Nagalapuram,197261,Kotta Kadu
510,Krishna,5016,Kaikalur,203233,Kottada
521,Vizianagaram,4819,Ramabhadrapuram,213078,Kottakki
502,Anantapur,5308,Vidapanakal,196723,Kottala Palli
521,Vizianagaram,4831,Srungavarapukota,213161,Kottam
521,Vizianagaram,4829,Bondapalle,212448,Kottapalem
523,West Godavari,4945,Lingapalem,214680,Kottapalli
519,Srikakulam,4776,Mandasa,211037,Kottapalli
519,Srikakulam,4781,Vajrapukothuru,211634,Kottapeta
521,Vizianagaram,4834,Kothavalasa,212820,Kottavalasa
521,Vizianagaram,4814,Seethanagaram,213137,Kottavalsa
521,Vizianagaram,4830,Gantyada,212578,Kottavelagada
519,Srikakulam,4785,Vangara,211663,Kottisa
521,Vizianagaram,4807,Komarada,212790,Kottu
519,Srikakulam,4769,Veeraghattam,211692,Kottugummada
521,Vizianagaram,4817,Salur,213101,Kottuparuvu
520,Visakhapatanam,4845,Ananthagiri,211744,Kotturu
502,Anantapur,5321,Kalyandurg,196151,Kotturu
519,Srikakulam,4772,Kothuru,210956,Kotturu
521,Vizianagaram,4833,Lakkavarapukota,212867,Kotyada
503,Chittoor,5382,K.V.B.Puram,197105,Kovanur
503,Chittoor,5404,Nindra,197327,Kovanuru
504,Y.S.R.,5217,Simhadripuram,198777,Kovaramguttapalli
506,Guntur,5080,Vatticherukuru,200864,Kovelamudi
515,SPSR Nellore,5180,Thotapalligudur,209041,Kovera Palem
519,Srikakulam,4787,Lakshminarsupeta,210983,Kovilam
517,Prakasam,5145,Chandra Sekhara Puram,235113,Kovilampadu
515,SPSR Nellore,5178,Kovur,208715,Kovur
517,Prakasam,5148,Kandukur,235400,Kovuru
515,SPSR Nellore,5159,Bogole,208358,Kovurupalli
505,East Godavari,4913,Kakinada (Rural),199239,Kovvada
520,Visakhapatanam,4864,Padmanabham,212211,Kovvada
510,Krishna,5015,Mandavalli,203381,Kovvadalanka
519,Srikakulam,4805,Ranastalam,211337,Kovvadamatsalesam
523,West Godavari,4967,Denduluru,214408,Kovvali
505,East Godavari,4913,Kakinada (Rural),199240,Kovvuru
520,Visakhapatanam,4855,Rolugunta,212298,Kovvuru
523,West Godavari,4951,Gopalapuram,214545,Kovvurupadu
511,Kurnool,5294,Peapally,204586,Kowlapalle
511,Kurnool,5280,Panyam,204552,Kowlur
510,Krishna,5006,G.Konduru,203049,Kowluru
523,West Godavari,4956,Nallajerla,214720,Kowluru
511,Kurnool,5252,Kowthalam,204329,Kowthalam
510,Krishna,5029,Gudlavalleru,203153,Kowthavaram
523,West Godavari,4948,Buttayagudem,214356,Koyarajahmundry
506,Guntur,5081,Prathipadu,200652,Koyavaripalem
510,Krishna,5013,Unguturu,203758,Koyyagurappadu
519,Srikakulam,4806,Etcherla,210703,Koyyam
521,Vizianagaram,4813,Makkuva,212895,Koyyannapeta
523,West Godavari,4978,Penumantra,214933,Koyyetipadu
510,Krishna,5004,Bapulapadu,202970,Koyyuru
520,Visakhapatanam,4851,Koyyuru,212073,Koyyuru
521,Vizianagaram,4832,Vepada,213226,Kr Peta
515,SPSR Nellore,5160,Kaligiri,208594,Krakuturu
505,East Godavari,4933,Ainavilli,198963,Krapa
506,Guntur,5088,Kollur,200312,Krapa
505,East Godavari,4932,Mummidivaram,199480,Krapa Chintalapudipalem
515,SPSR Nellore,5185,Sydapuram,208997,Krishana Reddy Palle
519,Srikakulam,4805,Ranastalam,211338,Krishanpuram
505,East Godavari,4901,Thondangi,199865,Krishanpuram
503,Chittoor,5431,Gudipala,197015,Krishna Jammapuram
515,SPSR Nellore,5181,Muthukur,208770,Krishna Patnam
503,Chittoor,5407,Puttur,197580,Krishna Samudram
503,Chittoor,5427,Kuppam,197205,Krishnadasanapalle
511,Kurnool,5288,Banaganapalle,203964,Krishnagiri
511,Kurnool,5277,Krishnagiri,204351,Krishnagiri
503,Chittoor,5432,Palasamudram,197380,Krishnajammapuram
515,SPSR Nellore,5157,Jaladanki,208584,Krishnampadu
523,West Godavari,4957,Devarapalle,214423,Krishnampalem
520,Visakhapatanam,4883,Rambilli,235873,Krishnampalem
515,SPSR Nellore,5154,Udayagiri,209066,Krishnampalle
503,Chittoor,5430,Yadamarri,198080,Krishnampalle
504,Y.S.R.,5203,Duvvur,198290,Krishnampalli
519,Srikakulam,4795,Santhakaviti,211444,Krishnamvalasa
521,Vizianagaram,4812,Parvathipuram,213028,Krishnapalli
511,Kurnool,5265,Atmakur,203950,Krishnapuram
521,Vizianagaram,4816,Bobbili,212419,Krishnapuram
502,Anantapur,5345,Bukkapatnam,195912,Krishnapuram
502,Anantapur,5324,Garladinne,196016,Krishnapuram
517,Prakasam,5136,Kanigiri,235450,Krishnapuram
511,Kurnool,5269,Kodumur,204244,Krishnapuram
503,Chittoor,5403,Nagalapuram,197262,Krishnapuram
520,Visakhapatanam,4864,Padmanabham,212212,Krishnapuram
510,Krishna,5026,Pamidimukkala,203620,Krishnapuram
519,Srikakulam,4803,Ponduru,211290,Krishnapuram
503,Chittoor,5376,Renigunta,197658,Krishnapuram
521,Vizianagaram,4831,Srungavarapukota,213162,Krishnapuram
517,Prakasam,5152,Ulavapadu,235721,Krishnapuram
503,Chittoor,5424,Venkatagirikota,198032,Krishnapuram
520,Visakhapatanam,4879,Yelamanchili,235497,Krishnapuram
510,Krishna,4998,A.Konduru,202898,Krishnaraopalem
510,Krishna,5001,Chatrai,203027,Krishnaraopalem
521,Vizianagaram,4814,Seethanagaram,213138,Krishnarayapuram
515,SPSR Nellore,5160,Kaligiri,208595,Krishnareddypalem
510,Krishna,5005,Agiripalle,202919,Krishnavaram
505,East Godavari,4899,Kirlampudi,199319,Krishnavaram
505,East Godavari,6063,Nellipaka,202166,Krishnavaram
506,Guntur,5055,Mangalagiri,200376,Krishnayapalam
523,West Godavari,4961,Tadepalligudem,215023,Krishnayapalem
505,East Godavari,4897,Gokavaram,199153,Krishnuni Palem
511,Kurnool,5299,Dornipadu,204110,Kristipadu
502,Anantapur,5311,Peddavadugur,196425,Kristipadu
506,Guntur,5051,Krosuru,200335,Krosur
523,West Godavari,4968,Nidamarru,214793,Krovvidi
510,Krishna,5018,Kruthivennu,203326,Kruthivennu
520,Visakhapatanam,4860,K.Kotapadu,235893,Ksanthapalem
503,Chittoor,5419,Srirangarajapuram,197812,Ksheerasamudram
503,Chittoor,5405,Vijayapuram,198052,Kshurika Puram
506,Guntur,5059,Rajupalem,235900,Kubadpuram
506,Guntur,5087,Vemuru,200898,Kuchellapadu
510,Krishna,5029,Gudlavalleru,203154,Kuchikayalapudi
523,West Godavari,4964,Pedavegi,214878,Kuchimpudi
506,Guntur,5094,Nizampatnam,200499,Kuchinapudi
506,Guntur,5086,Amruthalur,199965,Kuchipudi
517,Prakasam,5129,Marripudi,235541,Kuchipudi
510,Krishna,5032,Movva,203421,Kuchipudi
502,Anantapur,5327,Yellanur,196755,Kuchivaripalli
515,SPSR Nellore,5194,Naidupet,208793,Kuchiwada
502,Anantapur,5323,Kudair,196227,Kudair
521,Vizianagaram,4810,Jiyyammavalasa,212762,Kudama
510,Krishna,4999,Reddigudem,203704,Kudapa
510,Krishna,5014,Nandivada,203544,Kudaravalli
519,Srikakulam,4770,Seethampeta,211527,Kuddapalli
519,Srikakulam,4772,Kothuru,210957,Kuddigam
510,Krishna,5026,Pamidimukkala,203621,Kuderu
515,SPSR Nellore,5197,Sullurpeta,208975,Kudiri
515,SPSR Nellore,5179,Indukurpet,208561,Kudithi Palem
502,Anantapur,5304,D.Hirehal,195967,Kudlur
520,Visakhapatanam,4849,Chintapalle,211856,Kudumsarai
505,East Godavari,4929,K Gangavaram,199516,Kudupuru
510,Krishna,5030,Pedana,203647,Kuduru
503,Chittoor,5414,Ramasamudram,197639,Kudurucheemanapalle
520,Visakhapatanam,4847,Paderu,212191,Kujjali
517,Prakasam,5105,Ballikurava,234608,Kukatlapalli
504,Y.S.R.,5249,Kodur,198400,Kukkaladoddi
503,Chittoor,5377,Yerpedu,198109,Kukkalagunta
503,Chittoor,5380,Buchinaidu Kandriga,196850,Kukkambakam
506,Guntur,5070,Chilakaluripet  H/O.Purushotha Patnam,200106,Kukkapallivaripalem
503,Chittoor,5368,Thamballapalle,197839,Kukkarajupalle
521,Vizianagaram,4808,Gummalakshmipuram,212669,Kukkidi
523,West Godavari,4735,Kukunoor,202500,Kukunoor
515,SPSR Nellore,5174,Kaluvoya,208623,Kullur
511,Kurnool,5270,Gonegandla,204140,Kulumala
520,Visakhapatanam,4841,Munchingi Puttu,212131,Kumada
504,Y.S.R.,5234,Chakrayapet,198197,Kumara Kaluva
503,Chittoor,5404,Nindra,197330,Kumara Raju Palem
503,Chittoor,5407,Puttur,197581,Kumarabommarajupuram
523,West Godavari,4958,Kovvur,214646,Kumaradevam
521,Vizianagaram,4826,Garividi,212616,Kumaram
521,Vizianagaram,4835,Jami,212730,Kumaram
520,Visakhapatanam,4883,Rambilli,235874,Kumarapalli
505,East Godavari,4915,Pedapudi,199539,Kumarapriyam
520,Visakhapatanam,4881,Payakaraopeta,235815,Kumarapuram
505,East Godavari,4911,Pithapuram,199581,Kumarapuram
504,Y.S.R.,5225,Vallur,198837,Kumarini Palli
504,Y.S.R.,5227,Atlur,198149,Kumbagiri
511,Kurnool,5252,Kowthalam,204330,Kumbalanur
502,Anantapur,5352,Gudibanda,196070,Kumbaranagehalli
519,Srikakulam,4777,Kanchili,210868,Kumbari Nowgam
503,Chittoor,5424,Venkatagirikota,198033,Kumbarlapalle
520,Visakhapatanam,4848,G.Madugula,235890,Kumbidisingi
521,Vizianagaram,4838,Pusapatirega,213056,Kumili
510,Krishna,5025,Thotlavalluru,203723,Kummamuru
502,Anantapur,5326,Putlur,196466,Kummanamala
521,Vizianagaram,4832,Vepada,213227,Kummapalli
515,SPSR Nellore,5160,Kaligiri,208596,Kummarakonduru
504,Y.S.R.,5233,Vempalle,198883,Kummarampalli
503,Chittoor,5415,Punganur,197540,Kummaranatham
504,Y.S.R.,5202,Rajupalem,198704,Kummarapalli
504,Y.S.R.,5241,Ramapuram,198719,Kummarapalli
502,Anantapur,5343,Kadiri,196136,Kummaravandla Palli
521,Vizianagaram,4807,Komarada,212791,Kummarighunta
519,Srikakulam,4788,Saravakota,211483,Kummarigunta
519,Srikakulam,4769,Veeraghattam,211693,Kummarigunta
510,Krishna,4998,A.Konduru,202899,Kummarikuntla
505,East Godavari,4890,Tuni,199884,Kummarilova
502,Anantapur,5314,Peddapappur,196401,Kummetha
505,East Godavari,4732,Chintur,202274,Kummuru
523,West Godavari,4977,Palacoderu,214831,Kumudavalli
510,Krishna,4999,Reddigudem,203705,Kunaparajuparva
520,Visakhapatanam,4845,Ananthagiri,211745,Kunapuram
505,East Godavari,4731,Kunavaram,202513,Kunavaram
505,East Godavari,4937,Razole,199758,Kunavaram
505,East Godavari,4896,Seethanagaram,199828,Kunavaram
505,East Godavari,4942,Uppalaguptam,199900,Kunavaram
504,Y.S.R.,5212,Khajipet,198384,Kunavari Palli
521,Vizianagaram,4821,Therlam,213191,Kunayavalasa
506,Guntur,5090,Cherukupalle H/O Arumbaka,200089,Kunchalavaripalem
506,Guntur,5054,Tadepalle,200782,Kunchanapalli
523,West Godavari,4961,Tadepalligudem,215024,Kunchanapalli
520,Visakhapatanam,4871,Anakapalle,235237,Kunchangi
506,Guntur,5077,Kollipara,200294,Kunchavaram
517,Prakasam,5120,Podili,235625,Kunchepalli
504,Y.S.R.,5243,Nandalur,198523,Kunda Nelloru
505,East Godavari,4884,Maredumilli,199462,Kundada
515,SPSR Nellore,5184,Gudur,208537,Kundakur
505,East Godavari,4934,P.Gannavaram,199489,Kundalapalle
505,East Godavari,4943,Katrenikona,199307,Kundaleswaram
515,SPSR Nellore,5189,Ojili,208843,Kundam
511,Kurnool,5291,Chippagiri,204053,Kundanagurthi
521,Vizianagaram,4810,Jiyyammavalasa,212763,Kundaratiruvada
510,Krishna,5023,Kankipadu,203297,Kunderu
520,Visakhapatanam,4871,Anakapalle,235238,Kundram
505,East Godavari,4733,Vararamachandrapuram,202784,Kunduluru
502,Anantapur,5333,Kundurpi,196238,Kundurpi
505,East Godavari,4929,K Gangavaram,199517,Kunduru
517,Prakasam,5104,Santhamaguluru,234853,Kunduru
506,Guntur,5068,Muppalla,245328,Kunduruvaripalem
519,Srikakulam,4802,Srikakulam,211577,Kunduvanipeta
521,Vizianagaram,4824,Mentada,212925,Kuneru
510,Krishna,5007,Kanchikacherla,203279,Kunikinapadu
506,Guntur,5060,Nekarikallu,200484,Kunkalagunta
517,Prakasam,5109,Karamchedu,234698,Kunkalamarru
511,Kurnool,5276,Devanakonda,204067,Kunkanur
517,Prakasam,5112,Addanki,234580,Kunkupadu
510,Krishna,5006,G.Konduru,203050,Kuntamukkala
511,Kurnool,5252,Kowthalam,204331,Kuntanahal
521,Vizianagaram,4807,Komarada,212792,Kuntesu
520,Visakhapatanam,4842,Peda Bayalu,212237,Kuntharla
519,Srikakulam,4772,Kothuru,210958,Kuntibadra
519,Srikakulam,4776,Mandasa,211038,Kuntikota
502,Anantapur,5348,Ramagiri,196489,Kuntimaddi
521,Vizianagaram,4824,Mentada,212926,Kuntinivalasa
503,Chittoor,5378,Srikalahasti,197781,Kuntipudi
503,Chittoor,5375,Tirupati (Rural),197914,Kuntrapakam
511,Kurnool,5295,Owk,204510,Kunukuntla
502,Anantapur,5338,Tadimarri,196613,Kunukuntla
502,Anantapur,5336,Dharmavaram,195984,Kunuthuru
511,Kurnool,5271,Adoni,203878,Kuppagal
504,Y.S.R.,5234,Chakrayapet,198198,Kuppam
503,Chittoor,5427,Kuppam,197206,Kuppam (MAJOR PTS)
503,Chittoor,5398,Ramachandrapuram,197602,Kuppambaduru
523,West Godavari,4975,Akividu,214284,Kuppanapudi
503,Chittoor,5431,Gudipala,197016,Kuppiganipalle
503,Chittoor,5426,Gudupalle,197041,Kuppiganipalle
519,Srikakulam,4806,Etcherla,210704,Kuppili
515,SPSR Nellore,5165,Anumasamudrampeta,208299,Kuppuru Pedu
503,Chittoor,5375,Tirupati (Rural),197915,Kupuchandrapeta
503,Chittoor,5389,Kurabalakota,197221,Kurabalakota
510,Krishna,5029,Gudlavalleru,203155,Kurada
505,East Godavari,4922,Karapa,199283,Kurada
506,Guntur,5055,Mangalagiri,200377,Kuragallu
505,East Godavari,4921,Rayavaram,199742,Kurakallapalle
502,Anantapur,5334,Kambadur,196161,Kurakulapalli
503,Chittoor,5388,Valmikipuram,197965,Kuraparthi
503,Chittoor,5421,Chittoor,196917,Kurchivedu
523,West Godavari,4963,Bhimadole,214316,Kurellagudem
517,Prakasam,5103,Kurichedu,235512,Kurichedu
515,SPSR Nellore,5182,Venkatachalam,209128,Kuricherlapadu
520,Visakhapatanam,4843,Dumbriguda,211934,Kuridi
503,Chittoor,5414,Ramasamudram,197640,Kurijala
503,Chittoor,5381,Varadaiahpalem,197988,Kurinjalam
503,Chittoor,5397,Vedurukuppam,198011,Kurivikuppam
515,SPSR Nellore,5187,Venkatagiri,209147,Kurjagunta
502,Anantapur,5340,Talupula,196651,Kurli
503,Chittoor,5429,Bangarupalem,196816,Kurmaipalle
519,Srikakulam,4792,Jalumuru,210832,Kurmanadhapuram
519,Srikakulam,4788,Saravakota,211484,Kurmanadhapuram
505,East Godavari,4921,Rayavaram,199743,Kurmapuram
521,Vizianagaram,4817,Salur,213102,Kurmarajupeta
503,Chittoor,5422,Palamaner,197371,Kurmoi
504,Y.S.R.,5240,Lakkireddipalle,198451,Kurnoothala
506,Guntur,5080,Vatticherukuru,200865,Kurnoothala
511,Kurnool,5270,Gonegandla,204141,Kurnur
517,Prakasam,5122,Korisapadu,234710,Kurravanipalem
519,Srikakulam,4791,Kotabommali,210920,Kurudu
515,SPSR Nellore,5189,Ojili,208844,Kurugonda
502,Anantapur,5330,Anantapur,195817,Kurugunta
511,Kurnool,5274,Alur,203918,Kurukunda
511,Kurnool,5265,Atmakur,203951,Kurukunda
523,West Godavari,4957,Devarapalle,214424,Kurukuru
521,Vizianagaram,4817,Salur,213103,Kurukutti
510,Krishna,5028,Pamarru,203594,Kurumaddali
502,Anantapur,5344,Nallamada,196308,Kurumala
502,Anantapur,5342,Gandlapenta,196000,Kurumamidi
521,Vizianagaram,4809,Kurupam,212839,Kurupam
511,Kurnool,5274,Alur,203919,Kuruvalli
502,Anantapur,5307,Bommanahal,195882,Kuruvalli
519,Srikakulam,4806,Etcherla,210705,Kusalapuram
520,Visakhapatanam,4855,Rolugunta,212299,Kusarlapudi
520,Visakhapatanam,4863,Anandapuram,211718,Kusulavada
519,Srikakulam,4770,Seethampeta,211528,Kusumi
519,Srikakulam,4800,Polaki,211261,Kusumpolavalasa
519,Srikakulam,4779,Kaviti,210895,Kusumpuram
521,Vizianagaram,4821,Therlam,213192,Kusumuru
517,Prakasam,5130,Hanumanthuni Padu,235224,Kutagundla
504,Y.S.R.,5213,Chapad,198212,Kutchupapa
519,Srikakulam,4777,Kanchili,210869,Kuttuma
505,East Godavari,4912,Kothapalle,199388,Kutukudumilli
505,East Godavari,4917,Anaparthy,199059,Kutukuluru
505,East Godavari,4731,Kunavaram,202514,Kuturu
503,Chittoor,5381,Varadaiahpalem,197989,Kuvvakollu
505,East Godavari,4923,Kajuluru,199220,Kuyyeru
511,Kurnool,5288,Banaganapalle,203965,Kyapa
505,East Godavari,4911,Pithapuram,199582,L N Puram
520,Visakhapatanam,4873,Butchayyapeta,211806,L. B. P. Agraharam
506,Guntur,5068,Muppalla,200403,L. Kurapadu
520,Visakhapatanam,4873,Butchayyapeta,211807,L. Singavaram
523,West Godavari,4961,Tadepalligudem,215025,L.Agraharam
503,Chittoor,5409,Penumuru,197460,L.K.P.Vandlavuru
521,Vizianagaram,4833,Lakkavarapukota,212868,L.K.S.Puram
517,Prakasam,5117,Cumbum,234947,L.Kota
523,West Godavari,4985,Kalla,214618,L.N.Puram
521,Vizianagaram,4812,Parvathipuram,213029,L.N.Puram
515,SPSR Nellore,5157,Jaladanki,208585,L.R.Agraharam
