mandal_name,village_code,village_name
522,592925,Mudireddipalle
638,591893,Mudivarthi
638,591893,Mudivarthi
200,592122,Mudivarthi Palem
298,596096,Mudivedu
72,592940,Mudumala
258,594041,Mudumalagurthy
258,594041,Mudumalagurthy
258,594041,Mudumalagurthy
448,588500,Mudunuru
647,589568,Mudunuru
366,595232,Mudupalajuvi
458,596052,Mudupulavemula
325,589320,Muduthallapadu
462,590969,Muga Chinthala
268,591290,Mugachintala
43,582540,Mugada
526,582428,Mugadavalasa
611,596091,Mugalamarri
543,587214,Muggaulla
543,587214,Muggaulla
150,588573,Muggula
612,580798,Mugguru
195,594125,Mugumangondi
368,593848,Muguthi
320,582229,Mukavalasa
208,581094,Mukhalingam
20,587802,Mukkamala
454,588537,Mukkamala
530,594566,Mukkamalla
392,595457,Mukkandlavarikothapalle
601,589279,Mukkapadu
250,596431,Mukkaravaripalle
393,593701,Mukkavaripalle
153,596678,Mukkelathuru
595,594448,Mukkella
595,594448,Mukkella
390,590096,Mukkellapadu
390,590096,Mukkellapadu
390,590096,Mukkellapadu
487,587419,Mukkinada
183,589652,Mukkollu
256,587273,Mukkollu
391,589049,Mukkollupadu
48,590686,Mukteswaram
309,591556,Mukteswaram
206,588854,Mukteswarapuram
238,595151,Mukthapuram
238,595151,Mukthapuram
343,595197,Mukthapuram
395,591335,Mukthinutala Padu (R)
23,586077,Mukundapuram
317,585882,Mukundapuram
324,580306,Mukundapuram
635,582994,Mukundapuram
635,583016,Mukundarajapuram
362,586427,Mukundarajupeta
501,587427,Mukundavaram
308,587971,Mulagalampadu
520,587000,Mulagapudi
550,591552,Mulaguntapadu (CT)
498,586499,Mulajampa
345,595604,Mulakalacheruvu
515,595329,Mulakalacheruvu
515,595329,Mulakalacheruvu
147,582751,Mulakalagumadam
126,585996,Mulakalapalle
344,589429,Mulakalapalle
353,588928,Mulakalapanta
546,595117,Mulakaledu
546,595117,Mulakaledu
546,595117,Mulakaledu
546,595117,Mulakaledu
546,595117,Mulakaledu
543,587220,Mulakallanka
376,590148,Mulakalur
376,590148,Mulakalur
376,590148,Mulakalur
236,595131,Mulakanur
236,595131,Mulakanur
196,584557,Mulakayiputtu
62,586150,Mulakuddu (CT)
53,590467,Mulapalem
52,589389,Mulaparru
52,589389,Mulaparru
450,588685,Mulaparru
280,587482,Mulapeta
10,912453,Mulastana Agraharam
509,587838,Mulikipalle
324,580332,Mulipadu
412,589538,Mullapudi
295,579098,Mulluru
21,590387,Mulpur
31,594169,Mulugundam
468,590373,Mulukuduru
468,590373,Mulukuduru
384,592089,Mulumudi
384,592089,Mulumudi
383,579079,Mummadivaru
394,592476,Mummayapalem
505,587678,Mummidivarappadu
370,588873,Munagacherla
181,593872,Munagala
272,587389,Munagala
373,594303,Munagala
86,589172,Munagala Palle
503,592029,Munagala Venkatapuram
300,593911,Munagalapadu
657,595799,Munagalapalem
648,586746,Munagalapudi
267,590927,Munagapadu
347,586369,Munagapaka
450,588679,Munamarru
240,580390,Mundala
164,591196,Mundla Padu
349,590801,Mundlamuru
449,588866,Mundlapadu
96,593345,Mundlapalle
590,595731,Mundlapudi
574,595492,Mundlavaripalle
434,588376,Mundur
229,596068,Munellapalle
586,592138,Mungaladoruvu
68,591730,Mungamur
398,587788,Munganda
398,587789,Mungandapalem
304,580909,Munganna Agraharam
167,585772,Mungerlapalem
88,596035,Mungilipattukothapalle
88,596035,Mungilipattukothapalle
88,596035,Mungilipattukothapalle
543,587216,Munikudali
423,594467,Munimadugu
451,595426,Munimadugu
385,588313,Munipalle
468,590362,Munipalle
468,590362,Munipalle
603,587897,Munipalle
292,589371,Munipeda
398,587790,Munjavaram
488,586900,Munjavarappadu
65,583236,Munjeru
52,589396,Munjuluru
239,589161,Munnaluru
263,590274,Munnangi
41,593034,Munnelli
41,593034,Munnelli
19,589938,Munugodu
592,588964,Munukulla
75,591914,Munulapudi
442,594766,Muppalagutti
86,589173,Muppalla
202,590120,Muppalla
350,590167,Muppalla
350,590167,Muppalla
467,591403,Muppalla
431,588401,Mupparru
431,588401,Mupparru
150,588583,Mupparthipadu
123,588446,Muppavaram
211,590747,Muppavaram
211,590747,Muppavaram
268,591307,Muppavaram
268,591307,Muppavaram
268,591307,Muppavaram
117,594658,Muradi
117,594658,Muradi
47,582279,Muragadam
498,586520,Murakada
112,596726,Murakambattu (CT)
197,587749,Muramalla
219,587554,Muramanda
158,582939,Murapaka
305,581613,Murapaka
354,592830,Murapandi
151,587363,Murari
307,593210,Murarichintala
98,590195,Murikipudi
98,590195,Murikipudi
488,586912,Murlavanipalem
153,596684,Murthinayanipalle
426,591426,Murugammi
270,592792,Murugampalli
53,590471,Murukondapadu
53,590471,Murukondapadu
53,590471,Murukondapadu
383,579082,Murumoor
402,593937,Murvakonda
437,595635,Musalikunta
281,593962,Musalimadugu
657,595796,Musalipedu
126,585978,Mushidipalle
126,585978,Mushidipalle
283,583069,Musiram
428,590016,Mussapuram
157,909985,Mustabad
95,595308,Mustikovila
592,588970,Mustikuntla
592,588970,Mustikuntla
299,590654,Mustla Gangavaram
87,591458,Musunoor
87,591458,Musunoor
351,589040,Musunuru
253,591720,Musunuru (Part)
147,582760,Mutcherla
429,589627,Mutcherla
491,582510,Mutcherlavalasa
510,588994,Mutchinapalle
521,594527,Muthaloor
519,590144,Muthanapalli
238,595149,Muthavakuntla
479,596478,Muthirevula
31,594174,Muthkur
31,594174,Muthkur
34,593359,Muthukur
175,595388,Muthukur
352,592167,Muthukur
439,596568,Muthukur
439,596568,Muthukur
582,596607,Muthukur
176,597074,Muthukurpalle
112,596696,Muthukuru
629,593451,Muthukuru
439,934424,MUthukuru - Kondepalli
389,590477,Muthupalle Agraharam
220,595261,Muthyalacheruvu
82,594626,Muthyalapadu
590,910049,Muthyalareddipalli
617,590322,Mutluru
67,582328,Muttavalasa
475,590560,Mutukula
137,589820,Mutukuru
137,589820,Mutukuru
118,589855,Mutyalampadu
311,589808,Mutyalampadu
309,591573,Mutyalapadu
309,591573,Mutyalapadu
309,591573,Mutyalapadu
100,592494,Mutyalapadu (Rural)
339,588754,Mutyalapalle
339,588754,Mutyalapalle
339,588754,Mutyalapalle
339,588754,Mutyalapalle
542,580053,Mutyalu
435,593819,Myakadona
114,586205,Mycherlapalem
635,583021,Mycherlasingavaram
141,590200,Mydavolu
141,590200,Mydavolu
306,595577,Mydugolam
113,593631,Mylapalle
279,595288,Mylasamudram
3,590759,Mylavaram
354,592854,Mylavaram
354,592854,Mylavaram
353,588931,Mylavaram
434,588379,Mylavarapuvarigudem
535,591315,Mynampadu
404,588624,Mypa
200,592125,Mypadu
212,588172,Mysanagudem
596,586959,N. Suravaram
596,586959,N. Suravaram
242,594685,N.Hanumapuram
396,594027,N.Konthalapadu
438,592881,N.Kottalapalle
182,592220,N.Sangameswaraswamy Khandrika
37,591813,Nabbinagaram
374,581418,Nadagam
374,581418,Nadagam
85,589745,Nadakuduru
85,589745,Nadakuduru
247,587596,Nadakuduru
492,596236,Nadavaluru
492,596236,Nadavaluru
252,587912,Nadavapalle
252,587912,Nadavapalle
355,590182,Nadendla
561,592746,Nadenlavari Khandrika
287,593779,Nadichagi
552,596169,Nadigadda
345,595613,Nadigaddathimmanapalle
368,593843,Nadikhairavadi
116,590893,Nadim Palle
592,588980,Nadim Tiruvuru (CT)
378,595055,Nadimidoddi
378,595055,Nadimidoddi
620,579922,Nadimikella
190,595645,Nadimikhandriga
156,581365,Nadimivalasa
289,912630,Nadimpalem
471,590327,Nadimpalem
33,586393,Nadimpalle
97,590441,Nadimpalle
120,592292,Nadimpalle
554,595550,Nadimpalle
649,597060,Nadimpalle
478,583183,Nadipalle
17,587875,Nadipudi
450,588686,Nadipudi
620,579920,Nadukuru
454,588527,Nadupalle
189,582847,Nadupuru
189,582847,Nadupuru
429,589648,Nadupuru
508,587586,Nadurubada
368,593855,Nagaladinne
117,594652,Nagalapuram
117,594652,Nagalapuram
356,596345,Nagalapuram
442,594779,Nagalapuram
189,582863,Nagallavalasa
338,594002,Nagalooty
338,594002,Nagalooty
451,595433,Nagalur
75,591916,Nagamambapuram
572,591002,Nagambhotla Palem
80,588047,Nagampalem
305,581624,Nagampalem
465,588103,Nagampalem
267,590949,Nagampalle
543,587211,Nagampalle
5,594092,Naganathana Halli
201,590735,Nagandla
201,590735,Nagandla
301,581984,Nagara
267,590929,Nagaraju Gunta
333,590693,Nagaraju Palle
438,592869,Nagarajupalle
195,594119,Nagarakanvi
322,587817,Nagaram
357,590490,Nagaram
608,580528,Nagarampalle
62,586138,Nagarapalem
343,595207,Nagareddipalle
208,581101,Nagarikatakam
611,596079,Nagarimadugu
31,594181,Nagarur
650,594788,Nagarur
95,595311,Nagasamudram
95,595311,Nagasamudram
186,594736,Nagasamudram
186,594736,Nagasamudram
186,594736,Nagasamudram
186,594736,Nagasamudram
186,594736,Nagasamudram
186,594736,Nagasamudram
228,591744,Nagasamudram
255,593088,Nagasanipalle
371,593928,Nagatoor
113,593645,Nagavaram
113,593645,Nagavaram
178,589617,Nagavaram
347,586375,Nagavaram
601,589259,Nagavarappadu
359,589778,Nagayalanka
340,589762,Nagayatippa
577,590916,Nagendla Mudupu
554,595540,Naginayanicheruvu
331,591799,Naginenigunta
439,596577,Nagireddipalle
507,594670,Nagireddipalle
367,593597,Nagireddipalle (CT)
628,591249,Nagireddy Palle
438,592861,Nagireddypalle
113,593639,Nagiripadu
72,592958,Nagisettipalle
245,912448,Nagula Cheruvu
37,591819,Nagulapadu
37,591819,Nagulapadu
37,591819,Nagulapadu
280,587479,Nagulapalle
156,581351,Nagulavalasa
311,589800,Nagulavaram
311,589800,Nagulavaram
642,590089,Nagulavaram
360,591039,Naguluppala Padu
360,591039,Naguluppala Padu
510,589003,Naguluru
162,582112,Naguru
629,593453,Naguru
257,591908,Naidupalem
156,581337,Naiduvalasa
491,582505,Naiduvalasa
557,581530,Naira
511,580843,Nairalu Valasa
343,595206,Nakkalagutta  Palle
193,595559,Nakkalapalle
189,582850,Nakkalapeta
186,594730,Nakkanadoddi
180,596885,Nakkanapalle
498,586511,Nakkapalem
362,586455,Nakkapalle (CT)
645,591523,Naladalapur
51,597020,Nalagampalle
51,597020,Nalagampalle
51,597020,Nalagampalle
180,596878,Nalagampalle
87,591474,Nalajanam Padu
421,594411,Nalakadoddi
582,596619,Nalisettipalle
342,593172,Nallaballe
635,583007,Nallabilli Kasipathirajapuram
420,580134,Nallabonthu
125,594202,Nallachelimal
125,594202,Nallachelimal
363,595475,Nallacheruvu
630,593232,Nallacheruvupalle
630,593232,Nallacheruvupalle
192,591130,Nallagandla
519,590136,Nallagarlapadu
11,594532,Nallagatla
543,587212,Nallagonda
641,591765,Nallagonda
496,593561,Nallaguttapalle
364,588247,Nallajerla
364,588247,Nallajerla
364,588247,Nallajerla
364,588247,Nallajerla
36,593984,Nallakalva
365,595271,Nallamada
602,588337,Nallamadu
602,588337,Nallamadu
602,588337,Nallamadu
602,588337,Nallamadu
602,588337,Nallamadu
87,591464,Nallamadugula
362,586451,Nallamattipalem
17,587876,Nallamilli
501,587434,Nallamilli
51,597017,Nallangadu
167,585769,Nallanki
187,590242,Nallapadu  (R)
512,595763,Nallapalem
536,596805,Nallappareddiyuru
444,593623,Nallapureddipalle
153,596676,Nallarallapalle
524,586047,Nallaregulapalem
367,593595,Nallathimmayapalle
34,593348,Nallayapalle
559,596646,Nallepalle
515,595343,Nallur
245,587694,Nalluru
514,590504,Nalluru
514,590504,Nalluru
520,587011,Namagiri Narendrapatnam
222,912420,Namavanipalem
105,587930,Namavaram
422,586457,Namavaram
422,586457,Namavaram
487,587414,Namavaram
366,595229,Nambulipulikunta
427,590250,Nambur
204,596480,Nampalle
204,596480,Nampalle
204,596480,Nampalle
204,596480,Nampalle
109,594426,Nancharla
399,582487,Nanda
485,581326,Nandabalaga
583,582555,Nandabalaga
320,582194,Nandakottula Ghasila
570,594816,Nandalapadu (R)
367,593579,Nandalur
623,588916,Nandaluru
158,582944,Nandam
20,587809,Nandampudi
286,588274,Nandamuru
429,589643,Nandamuru
567,588333,Nandamuru
601,589273,Nandamuru
192,591134,Nandanavanam
671,591392,Nandanavanam
153,596664,Nandanoor
153,596664,Nandanoor
487,587403,Nandarada
49,594367,Nandavaram
331,591805,Nandavaram
331,591805,Nandavaram
368,593849,Nandavaram
462,590974,Nandi Palem
143,581711,Nandigam
464,581501,Nandigam
583,582558,Nandigam
144,589137,Nandigama
370,588883,Nandigama
383,579081,Nandigama
429,589637,Nandigama
539,590034,Nandigama
325,589311,Nandigamalanka
83,588287,Nandigampadu
170,588137,Nandigudem
641,591761,Nandigunta
431,588408,Nandikeswarapuram
281,593967,Nandikunta
443,592675,Nandimala
446,593426,Nandimandalam
138,591784,Nandipadu
262,594587,Nandipadu
316,591063,Nandipadu
318,594324,Nandipalle
318,594324,Nandipalle
406,580756,Nandivada Kurmarajapuram
596,586968,Nandivampu
49,594364,Nandivargam
461,592058,Nandivaya
579,590289,Nandivelugu
468,590372,Nandur
468,590372,Nandur
548,593182,Nandyalampalle
522,592938,Nandyalampeta
522,592938,Nandyalampeta
522,592938,Nandyalampeta
176,597093,Nangamangalam
176,597093,Nangamangalam
472,593130,Nanganurpalle
603,587893,Nangavaram
359,589779,Nangegadda
359,589779,Nangegadda
553,596507,Nanjampeta  @  Chandambylu
553,596507,Nanjampeta  @  Chandambylu
453,596454,Nanjarapalle
396,594019,Nannur
3,590775,Nannurupadu
176,597067,Naragallu
642,590080,Naragayapalem
91,590300,Narakodur
37,591817,Narampeta
47,582299,Narampeta
515,595330,Naranagepalle
524,586048,Narapadu
395,591343,Narasa Puram
392,595454,Narasambhotlapalle
6,595402,Narasambudi
238,595147,Narasampalle
302,583039,Narasampeta
57,594911,Narasapuram
57,594911,Narasapuram
272,587382,Narasapuram
401,586116,Narasapuram
418,595408,Narasapuram
418,595408,Narasapuram
440,594834,Narasapuram
491,582522,Narasapuram
498,912618,Narasapuram
521,594528,Narasapuram
532,581037,Narasapuram
532,581037,Narasapuram
556,592965,Narasapuram
626,594226,Narasapuram
643,589011,Narasapuram
643,589011,Narasapuram
493,587635,Narasapurapupeta
540,596323,Narasaraju Agraharam
144,589146,Narasayagudem
53,590470,Narasayapalem
114,586214,Narasayyapeta
448,588491,Narasimha Apparaopuram
126,585990,Narasimha Gajapathinagaram
500,581654,Narasimha Gopalapuram
671,591370,Narasimhanayani Khandrika
131,590629,Narasimhanayuni Palem
64,588727,Narasimhapuram
386,588472,Narasimhapuram
409,597111,Narasimhapuram  @  A.Khandriga
599,588620,Narasimharajapura Agraharam
559,596654,Narasimharajapuram
623,588922,Narasimharaopalem
88,596025,Narasinga Puram
381,590046,Narasingapadu
7,589120,Narasingapalem
538,580886,Narasingapalle
538,909967,Narasingapalli
295,579123,Narasingapeta
383,579036,Narasingapeta
459,912425,Narasingapuram
444,593598,Narasingarajupuram
578,580985,Narasingaspalle
251,586342,Narasingibilly
671,591380,Narasingolu
275,581087,Narasingupalle
164,591188,Narava
147,582750,Narayana Gajapathi Rajapuram
319,586310,Narayana Gajapathirajapuram Agraharam
444,593622,Narayana Nellore
500,581685,Narayanagajapathirajapuram
156,581376,Narayanagajapathirajupuram
67,582339,Narayanappavalasa
47,582283,Narayanapuram
50,594290,Narayanapuram
50,594290,Narayanapuram
140,588229,Narayanapuram
143,581691,Narayanapuram
324,580373,Narayanapuram
327,593723,Narayanapuram
558,595849,Narayanapuram
24,595096,Narayanapuram (CT)
62,586134,Narayanarajupeta
528,593502,Narayanareddipalle
275,581081,Narayanavalasa
99,595596,Naremuddapalle
205,587238,Narendrapatnam
78,581229,Narendrapuram
398,587783,Narendrapuram
398,587783,Narendrapuram
487,587406,Narendrapuram
612,580801,Narendrapuram
279,595290,Narepalle
497,596525,Nariganipalle
497,596525,Nariganipalle
112,596712,Narigapalle
183,589674,Narikedalapalem
352,592165,Narikellapalle
352,592165,Narikellapalle
57,594904,Narinjagundlapalle
374,581433,Narisingapalle
38,587567,Narkedimilli
626,594219,Narlapuram
626,594219,Narlapuram
526,582420,Narlavalasa
248,589869,Narmalapadu
350,590171,Narnepadu
378,595057,Narpala
138,591773,Narrawada
138,591773,Narrawada
605,594606,Narsepalle
10,587656,Narsipudi
369,580685,Narsipuram
348,583414,Narsiputtu
19,589949,Narukullapadu
19,589949,Narukullapadu
510,589001,Narukullapadu
586,592136,Narukur
494,595323,Nasanakota
494,595323,Nasanakota
414,591482,Nasikatrayambakam
124,583210,Nathavalasa
380,585725,Nathavaram
530,594561,Natla Kothur
452,588639,Nattarameswaram
10,587663,Navabpeta
406,580741,Navagam
459,587476,Navakandravada
527,587442,Navara
375,588766,Navarasapuram
375,588766,Navarasapuram
461,592054,Navooru
461,592054,Navooru
461,592054,Navooru
622,588713,Navuduru
326,589992,Navuluru (OG)
326,589992,Navuluru (OG)
326,589992,Navuluru (OG)
567,588335,Nawabpalem
645,591508,Nawabpalem
225,595664,Nawabpet
354,592840,Nawabpet
449,588868,Nawabpeta
231,593896,Nayakallu
362,586434,Nayampudi
636,591022,Nayani Palle
345,595605,Nayanicheruvupalle
642,590074,Nayanipalem
642,590074,Nayanipalem
179,591586,Nayudupalem
8,587776,Nedunuru
8,587776,Nedunuru
8,587776,Nedunuru
461,592047,Nedurupalle
78,581219,Neeladevipuram
155,587115,Neeladonelapadu
642,590071,Neelagangavaram
192,591129,Neelakanta Puram
122,582651,Neelakanta Rajapuram
78,581239,Neelakantapuram
79,586257,Neelakantapuram
544,582252,Neelakantapuram
635,583012,Neelakantarajapuram Agraharam
496,593559,Neelakantharaopeta
92,585928,Neelampeta
379,585790,Neelampeta
196,584534,Neelamputtu
620,579950,Neelanagaram
580,587739,Neelapalle
580,587739,Neelapalle
305,581615,Neelapuram
158,582933,Neelavathi
408,580277,Neelavathi
408,580277,Neelavathi
529,591929,Neelayapalem
612,580812,Neelayyavalasa
292,589372,Neelipudi
74,595930,Neerpakota
74,595930,Neerpakota
456,596298,Neervoy
452,588648,Neggipudi
547,593403,Nekanapuram
381,590048,Nekarikallu
589,589957,Nekkallu
477,596557,Nekkondi
270,592803,Neknampeta
645,591520,Nekunam Puram K.Kandrika
58,591153,Nekunambad
101,591073,Nekunambadu
269,591675,Nekunampeta
269,591675,Nekunampeta
645,591517,Nekunampuram   @   Pokur
645,591517,Nekunampuram   @   Pokur
100,592490,Nelaballi
132,592679,Nelaballi
186,594734,Nelagonda
186,594734,Nelagonda
186,594734,Nelagonda
174,585434,Nelajaratha
429,589629,Nelakondapalle
273,593765,Nelakosigi
129,595163,Nelakota
312,589736,Nelakurru
312,589736,Nelakurru
82,594630,Nelampadu
452,588652,Nelamuru
579,590295,Nelapadu
589,589966,Nelapadu
132,592692,Nelapattu
622,588715,Nelapogula
316,591060,Nelatur
83,588284,Nelaturu
139,592918,Nelaturu
245,587689,Nelaturu
352,592159,Nelaturu
254,580484,Nelavanka
74,595935,Nelavoy
559,596627,Nelavoy
443,592667,Neleballi
71,582893,Nelivada
500,581651,Nelivada
613,595954,Nellatur
182,592213,Nellatur (OG) (Part)
503,592024,Nellepalle
488,586904,Nellimetla
153,596659,Nellipalle
16,581384,Nelliparthi
155,587105,Nellipudi
362,586442,Nellipudi
531,587052,Nellipudi
609,592560,Nellipudi
132,592680,Nellorepalle
347,586353,Nelupaka
109,594425,Nemakal
70,594690,Nemakallu
149,588942,Nemali
19,589952,Nemalikallu
19,589952,Nemalikallu
489,590037,Nemalipuri
489,590037,Nemalipuri
438,592875,Nemalladinne
545,591611,Nemalladinne
411,594855,Nemallapalle
394,592480,Nemallapudi
223,587496,Nemam
410,589588,Nemmikuru
492,596243,Nennur
492,596243,Nennur
492,596243,Nennur
268,591291,Nennurupadu
244,589500,Neppalle
670,595707,Nerabylu
284,580122,Neradi
284,580122,Neradi
284,580122,Neradi
195,594114,Neraniki
195,594114,Neraniki
415,594252,Nerawada
426,591421,Neredu Palle
423,594469,Nereducherla
653,588793,Neredumilli
25,584165,Nerellavalasa
401,586108,Nerellavalasa
604,594881,Nerimetla
94,591961,Nernoor
84,593474,Nersupalle
168,594058,Neruduppala
482,596407,Nesanur (R)
492,596247,Netha Kuppam
492,596247,Netha Kuppam
492,596247,Netha Kuppam
113,593640,Nethivaripalle
5,594096,Nettekal
388,596360,Netteri
410,589587,Nibhanupudi
397,594483,Nichenametla
385,588303,Nidadavole (R)
360,591032,Nidamanur
292,589385,Nidamarru
326,589985,Nidamarru
386,588473,Nidamarru
245,587691,Nidasanametta
156,581361,Niddam
549,594998,Nidhanawada
569,595185,Nidigallu
569,595185,Nidigallu
272,587393,Nidigatla
62,586146,Nidigattu
302,583057,Nidigattu
439,596564,Nidigunta
481,595444,Nidimamidi
548,593196,Nidivelagala
659,593282,Nidizivve
659,593282,Nidizivve
18,595374,Nidragatta
341,589681,Nidumolu
341,589681,Nidumolu
568,589998,Nidumukkala
200,592121,Nidumusali
300,593910,Nidzur
185,581838,Nigaram
296,595129,Nijavalli
330,590846,Nikaram Palle
336,582706,Nikkalavalasa
604,594895,Nimbagal
275,581085,Nimmada
136,583878,Nimmagedda
603,587900,Nimmakayala Kothapalle
212,588182,Nimmalagudem
67,582312,Nimmalapadu
265,581806,Nimmalapadu
93,582825,Nimmalavalasa
79,586246,Nimmalova
410,589589,Nimmaluru
410,589589,Nimmaluru
387,596157,Nimmanapalle
462,590978,Nimmavaram
46,592388,Nindali
517,585828,Nindugonda
517,585828,Nindugonda
101,591082,Nippatlapadu
250,596424,Nissankadurgam
191,594134,Nitravatti
650,594798,Nittoor
650,594798,Nittoor
655,595037,Nitturu
284,580111,Nivagam
284,580111,Nivagam
159,581513,Nizamabad
389,590482,Nizampatnam
389,590482,Nizampatnam
297,596925,Noolakunta
148,593482,Nooliveedu
148,593482,Nooliveedu
51,597022,Noonegundlapalle
373,912645,Noonepalle (R) (OG)
120,592301,Noothalacheruvu
